,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,location_pair_id,locations,country,loc2,loc1
137,Nairobi,"('Lagos', 'Lagos', 'Nigeria')",1,3780.2837646531034,2.8949185720917794,3.3941795,6.4550575,"('Nairobi', ('Lagos', 'Lagos', 'Nigeria'))",68,"('Lagos', 'Lagos', 'Nigeria')",Nigeria,Lagos,Lagos
138,Nairobi,"('Lwanda', 'Lwanda', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Lwanda', 'Lwanda', 'Kenya'))",69,Nairobi,Kenya,Lwanda,Lwanda
139,Nairobi,"('Lwanda', 'Lwanda', 'Kenya')",1,347.782577730597,2.7104601330537514,34.058616799999996,0.3076993,"('Nairobi', ('Lwanda', 'Lwanda', 'Kenya'))",69,"('Lwanda', 'Lwanda', 'Kenya')",Kenya,Lwanda,Lwanda
140,Nairobi,"('Makal', 'Makal', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Makal', 'Makal', 'South Sudan'))",70,Nairobi,South Sudan,Makal,Makal
141,Nairobi,"('Makal', 'Makal', 'South Sudan')",1,1159.4030139632148,2.0234831670942857,31.660417300000002,9.6046285,"('Nairobi', ('Makal', 'Makal', 'South Sudan'))",70,"('Makal', 'Makal', 'South Sudan')",South Sudan,Makal,Makal
142,Nairobi,"('Makindu', 'Makindu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Makindu', 'Makindu', 'Kenya'))",71,Nairobi,Kenya,Makindu,Makindu
143,Nairobi,"('Makindu', 'Makindu', 'Kenya')",1,134.5824613201988,-0.7259222695515911,37.81954,-2.280636,"('Nairobi', ('Makindu', 'Makindu', 'Kenya'))",71,"('Makindu', 'Makindu', 'Kenya')",Kenya,Makindu,Makindu
144,Nairobi,"('Makueni', 'Wote', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Makueni', 'Wote', 'Kenya'))",72,Nairobi,Kenya,Wote,Makueni
145,Nairobi,"('Makueni', 'Wote', 'Kenya')",1,152.0807049784701,-0.6018446899346368,37.87717148162715,-2.25709305,"('Nairobi', ('Makueni', 'Wote', 'Kenya'))",72,"('Makueni', 'Wote', 'Kenya')",Kenya,Wote,Makueni
146,Nairobi,"('Malaba', 'Malaba', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Malaba', 'Malaba', 'Kenya'))",73,Nairobi,Kenya,Malaba,Malaba
147,Nairobi,"('Malaba', 'Malaba', 'Kenya')",1,325.4144792298569,2.5699736039295167,34.269397999999995,0.632706,"('Nairobi', ('Malaba', 'Malaba', 'Kenya'))",73,"('Malaba', 'Malaba', 'Kenya')",Kenya,Malaba,Malaba
148,Nairobi,"('Masii', 'Masii', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Masii', 'Masii', 'Kenya'))",74,Nairobi,Kenya,Masii,Masii
149,Nairobi,"('Masii', 'Masii', 'Kenya')",1,76.48025825573772,-0.07509096347279871,37.43919,-1.4608,"('Nairobi', ('Masii', 'Masii', 'Kenya'))",74,"('Masii', 'Masii', 'Kenya')",Kenya,Masii,Masii
150,Nairobi,"('Maua', 'Maua', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Maua', 'Maua', 'Kenya'))",75,Nairobi,Kenya,Maua,Maua
151,Nairobi,"('Maua', 'Maua', 'Kenya')",1,195.31576347541227,0.8227357024365175,37.938023,0.232643,"('Nairobi', ('Maua', 'Maua', 'Kenya'))",75,"('Maua', 'Maua', 'Kenya')",Kenya,Maua,Maua
152,Nairobi,"('Mekanisa', 'Oromia', 'Ethiopia')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mekanisa', 'Oromia', 'Ethiopia'))",76,Nairobi,Ethiopia,Oromia,Mekanisa
153,Nairobi,"('Mekanisa', 'Oromia', 'Ethiopia')",1,929.224916731248,1.2780886939913814,38.7305307,8.971913699999998,"('Nairobi', ('Mekanisa', 'Oromia', 'Ethiopia'))",76,"('Mekanisa', 'Oromia', 'Ethiopia')",Ethiopia,Oromia,Mekanisa
154,Nairobi,"('Moyale', 'Moyale', 'Ethiopia')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Moyale', 'Moyale', 'Ethiopia'))",77,Nairobi,Ethiopia,Moyale,Moyale
155,Nairobi,"('Moyale', 'Moyale', 'Ethiopia')",1,493.4157636106773,1.0017591078392984,39.0512683,3.5241898000000003,"('Nairobi', ('Moyale', 'Moyale', 'Ethiopia'))",77,"('Moyale', 'Moyale', 'Ethiopia')",Ethiopia,Moyale,Moyale
156,Nairobi,"('Muranga', 'Muranga', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Muranga', 'Muranga', 'Kenya'))",78,Nairobi,Kenya,Muranga,Muranga
157,Nairobi,"('Muranga', 'Muranga', 'Kenya')",1,66.86698308601385,0.8286505396261742,37.15758579999999,-0.7236564,"('Nairobi', ('Muranga', 'Muranga', 'Kenya'))",78,"('Muranga', 'Muranga', 'Kenya')",Kenya,Muranga,Muranga
158,Nairobi,"('Mwanza', 'Busukuma', 'Tanzania')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mwanza', 'Busukuma', 'Tanzania'))",79,Nairobi,Tanzania,Busukuma,Mwanza
159,Nairobi,"('Mwanza', 'Busukuma', 'Tanzania')",1,441.9533361233236,-2.875518741696839,32.9014417,-2.5196915,"('Nairobi', ('Mwanza', 'Busukuma', 'Tanzania'))",79,"('Mwanza', 'Busukuma', 'Tanzania')",Tanzania,Busukuma,Mwanza
160,Nairobi,"('Mwingi', 'Mwingi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mwingi', 'Mwingi', 'Kenya'))",80,Nairobi,Kenya,Mwingi,Mwingi
161,Nairobi,"('Mwingi', 'Mwingi', 'Kenya')",1,151.54028090275403,0.27125538941117094,38.0666,-0.9333,"('Nairobi', ('Mwingi', 'Mwingi', 'Kenya'))",80,"('Mwingi', 'Mwingi', 'Kenya')",Kenya,Mwingi,Mwingi
162,Nairobi,"('Naivasha', 'Naivasha', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Naivasha', 'Naivasha', 'Kenya'))",81,Nairobi,Kenya,Naivasha,Naivasha
163,Nairobi,"('Naivasha', 'Naivasha', 'Kenya')",1,69.5725848363709,2.0904277531612805,36.4387834,-0.7224425,"('Nairobi', ('Naivasha', 'Naivasha', 'Kenya'))",81,"('Naivasha', 'Naivasha', 'Kenya')",Kenya,Naivasha,Naivasha
164,Nairobi,"('Ngaramtoni', 'Ngaramtoni', 'Tanzania')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ngaramtoni', 'Ngaramtoni', 'Tanzania'))",82,Nairobi,Tanzania,Ngaramtoni,Ngaramtoni
165,Nairobi,"('Ngaramtoni', 'Ngaramtoni', 'Tanzania')",1,185.39205905011914,-1.726746794422628,36.6397893,-3.3140207000000004,"('Nairobi', ('Ngaramtoni', 'Ngaramtoni', 'Tanzania'))",82,"('Ngaramtoni', 'Ngaramtoni', 'Tanzania')",Tanzania,Ngaramtoni,Ngaramtoni
166,Nairobi,"('Ngozi', 'Ngozi', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ngozi', 'Ngozi', 'Burundi'))",83,Nairobi,Burundi,Ngozi,Ngozi
167,Nairobi,"('Ngozi', 'Ngozi', 'Burundi')",1,788.0062771337772,-2.941792323640507,29.9422406,-2.8820728,"('Nairobi', ('Ngozi', 'Ngozi', 'Burundi'))",83,"('Ngozi', 'Ngozi', 'Burundi')",Burundi,Ngozi,Ngozi
168,Nairobi,"('Nyeri', 'Nyeri', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Nyeri', 'Nyeri', 'Kenya'))",84,Nairobi,Kenya,Nyeri,Nyeri
169,Nairobi,"('Nyeri', 'Nyeri', 'Kenya')",1,75.52818053056549,1.5152684267138155,36.9517005,-0.41929620000000006,"('Nairobi', ('Nyeri', 'Nyeri', 'Kenya'))",84,"('Nyeri', 'Nyeri', 'Kenya')",Kenya,Nyeri,Nyeri
170,Nairobi,"('Ogembo', 'Ogembo', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ogembo', 'Ogembo', 'Kenya'))",85,Nairobi,Kenya,Ogembo,Ogembo
171,Nairobi,"('Ogembo', 'Ogembo', 'Kenya')",1,246.8298632263189,2.9675979675261903,34.725029,-0.799565,"('Nairobi', ('Ogembo', 'Ogembo', 'Kenya'))",85,"('Ogembo', 'Ogembo', 'Kenya')",Kenya,Ogembo,Ogembo
172,Nairobi,"('Ol Kalou', 'Ol Kalou', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ol Kalou', 'Ol Kalou', 'Kenya'))",86,Nairobi,Kenya,Ol Kalou,Ol Kalou
173,Nairobi,"('Ol Kalou', 'Ol Kalou', 'Kenya')",1,109.22306162072488,1.9546278962382142,36.378065,-0.2672966,"('Nairobi', ('Ol Kalou', 'Ol Kalou', 'Kenya'))",86,"('Ol Kalou', 'Ol Kalou', 'Kenya')",Kenya,Ol Kalou,Ol Kalou
174,Nairobi,"('Oyugis', 'Oyugis', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Oyugis', 'Oyugis', 'Kenya'))",87,Nairobi,Kenya,Oyugis,Oyugis
175,Nairobi,"('Oyugis', 'Oyugis', 'Kenya')",1,237.7556425605257,2.7932182866834903,34.734576000000004,-0.509908,"('Nairobi', ('Oyugis', 'Oyugis', 'Kenya'))",87,"('Oyugis', 'Oyugis', 'Kenya')",Kenya,Oyugis,Oyugis
176,Nairobi,"('Pumwani', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Pumwani', 'Nairobi', 'Kenya'))",88,Nairobi,Kenya,Nairobi,Pumwani
177,Nairobi,"('Pumwani', 'Nairobi', 'Kenya')",1,358.79075742427807,0.018690081248837094,39.9833,-1.2,"('Nairobi', ('Pumwani', 'Nairobi', 'Kenya'))",88,"('Pumwani', 'Nairobi', 'Kenya')",Kenya,Nairobi,Pumwani
178,Nairobi,"('Rabuor', 'Rabuor', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Rabuor', 'Rabuor', 'Kenya'))",89,Nairobi,Kenya,Rabuor,Rabuor
179,Nairobi,"('Rabuor', 'Rabuor', 'Kenya')",1,279.3582121490707,2.8954257649658777,34.4727131,-0.5251932,"('Nairobi', ('Rabuor', 'Rabuor', 'Kenya'))",89,"('Rabuor', 'Rabuor', 'Kenya')",Kenya,Rabuor,Rabuor
180,Nairobi,"('Rafiki', ""Mkang'ombe"", 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Rafiki', ""Mkang'ombe"", 'Kenya'))",90,Nairobi,Kenya,Mkang'ombe,Rafiki
181,Nairobi,"('Rafiki', ""Mkang'ombe"", 'Kenya')",1,12.916017205780795,0.8901349376387202,36.825201299999996,-1.2834558999999999,"('Nairobi', ('Rafiki', ""Mkang'ombe"", 'Kenya'))",90,"('Rafiki', ""Mkang'ombe"", 'Kenya')",Kenya,Mkang'ombe,Rafiki
182,Nairobi,"('Rongo', 'Rongo', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Rongo', 'Rongo', 'Kenya'))",91,Nairobi,Kenya,Rongo,Rongo
183,Nairobi,"('Rongo', 'Rongo', 'Kenya')",1,242.94453382879578,2.9436228386937437,34.603644200000005,-0.7576606,"('Nairobi', ('Rongo', 'Rongo', 'Kenya'))",91,"('Rongo', 'Rongo', 'Kenya')",Kenya,Rongo,Rongo
184,Nairobi,"('Sagana', 'Sagana', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Sagana', 'Sagana', 'Kenya'))",92,Nairobi,Kenya,Sagana,Sagana
185,Nairobi,"('Sagana', 'Sagana', 'Kenya')",1,74.3977913781704,0.8185200840548847,37.208151,-0.666531,"('Nairobi', ('Sagana', 'Sagana', 'Kenya'))",92,"('Sagana', 'Sagana', 'Kenya')",Kenya,Sagana,Sagana
186,Nairobi,"('Siaya Town', 'Siaya Town', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Siaya Town', 'Siaya Town', 'Kenya'))",93,Nairobi,Kenya,Siaya Town,Siaya Town
187,Nairobi,"('Siaya Town', 'Siaya Town', 'Kenya')",1,303.7894522398073,2.6844331240324295,34.2861,0.06,"('Nairobi', ('Siaya Town', 'Siaya Town', 'Kenya'))",93,"('Siaya Town', 'Siaya Town', 'Kenya')",Kenya,Siaya Town,Siaya Town
188,Nairobi,"('Sondu', 'Sondu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Sondu', 'Sondu', 'Kenya'))",94,Nairobi,Kenya,Sondu,Sondu
189,Nairobi,"('Sondu', 'Sondu', 'Kenya')",1,194.87047730323383,2.7495400642571766,35.125814,-0.4616812,"('Nairobi', ('Sondu', 'Sondu', 'Kenya'))",94,"('Sondu', 'Sondu', 'Kenya')",Kenya,Sondu,Sondu
190,Nairobi,"('Soweto', 'Zulu', 'South Africa')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Soweto', 'Zulu', 'South Africa'))",95,Nairobi,South Africa,Zulu,Soweto
191,Nairobi,"('Soweto', 'Zulu', 'South Africa')",1,2536.364662897265,-1.8429592391855367,27.89,-26.2227778,"('Nairobi', ('Soweto', 'Zulu', 'South Africa'))",95,"('Soweto', 'Zulu', 'South Africa')",South Africa,Zulu,Soweto
192,Nairobi,"('Taita Taveta', 'Taita Taveta', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Taita Taveta', 'Taita Taveta', 'Kenya'))",96,Nairobi,Kenya,Taita Taveta,Taita Taveta
193,Nairobi,"('Taita Taveta', 'Taita Taveta', 'Kenya')",1,248.93005150577633,-0.8563757399811536,38.36706762808966,-3.4178355000000002,"('Nairobi', ('Taita Taveta', 'Taita Taveta', 'Kenya'))",96,"('Taita Taveta', 'Taita Taveta', 'Kenya')",Kenya,Taita Taveta,Taita Taveta
194,Nairobi,"('Thika', 'Thika', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Thika', 'Thika', 'Kenya'))",97,Nairobi,Kenya,Thika,Thika
195,Nairobi,"('Thika', 'Thika', 'Kenya')",1,27.098240105490643,0.8519303749654082,37.077523,-1.036648,"('Nairobi', ('Thika', 'Thika', 'Kenya'))",97,"('Thika', 'Thika', 'Kenya')",Kenya,Thika,Thika
196,Nairobi,"('Tororo', 'Tororo', 'Uganda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Tororo', 'Tororo', 'Uganda'))",98,Nairobi,Uganda,Tororo,Tororo
197,Nairobi,"('Tororo', 'Tororo', 'Uganda')",1,346.3854634153949,2.573472361472318,34.102686174797185,0.74074215,"('Nairobi', ('Tororo', 'Tororo', 'Uganda'))",98,"('Tororo', 'Tororo', 'Uganda')",Uganda,Tororo,Tororo
198,Nairobi,"('Villa', 'Villa', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Villa', 'Villa', 'Democratic Republic of the Congo'))",99,Nairobi,Democratic Republic of the Congo,Villa,Villa
199,Nairobi,"('Villa', 'Villa', 'Democratic Republic of the Congo')",1,1082.4146819067175,-2.7557627233308155,27.7999999,-5.383333,"('Nairobi', ('Villa', 'Villa', 'Democratic Republic of the Congo'))",99,"('Villa', 'Villa', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Villa,Villa
200,Nairobi,"('Wote', 'Wote', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Wote', 'Wote', 'Kenya'))",100,Nairobi,Kenya,Wote,Wote
201,Nairobi,"('Wote', 'Wote', 'Kenya')",1,103.14205922165945,-0.33519436409245174,37.62903529999999,-1.7803167000000002,"('Nairobi', ('Wote', 'Wote', 'Kenya'))",100,"('Wote', 'Wote', 'Kenya')",Kenya,Wote,Wote
202,Nairobi,"('nan', 'Block', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Block', 'Kenya'))",101,Nairobi,Kenya,Block,nan
203,Nairobi,"('nan', 'Block', 'Kenya')",1,384.4201514602824,-0.6392756737203481,39.66668252461726,-3.9381812999999997,"('Nairobi', ('nan', 'Block', 'Kenya'))",101,"('nan', 'Block', 'Kenya')",Kenya,Block,nan
204,Nairobi,"('nan', 'Bududa', 'Uganda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Bududa', 'Uganda'))",102,Nairobi,Uganda,Bududa,nan
205,Nairobi,"('nan', 'Bududa', 'Uganda')",1,335.22937024308095,2.4514636645447836,34.39875494391064,1.0421170000000002,"('Nairobi', ('nan', 'Bududa', 'Uganda'))",102,"('nan', 'Bududa', 'Uganda')",Uganda,Bududa,nan
206,Nairobi,"('nan', 'Bushika', 'Uganda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Bushika', 'Uganda'))",103,Nairobi,Uganda,Bushika,nan
207,Nairobi,"('nan', 'Bushika', 'Uganda')",1,340.78609692984577,2.4617712120799466,34.3399434,1.0493445,"('Nairobi', ('nan', 'Bushika', 'Uganda'))",103,"('nan', 'Bushika', 'Uganda')",Uganda,Bushika,nan
208,Nairobi,"('nan', 'Congo', 'Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Congo', 'Republic of the Congo'))",104,Nairobi,Republic of the Congo,Congo,nan
209,Nairobi,"('nan', 'Congo', 'Republic of the Congo')",1,2357.8787187337275,3.116484416970034,15.6419155,-0.7264326999999999,"('Nairobi', ('nan', 'Congo', 'Republic of the Congo'))",104,"('nan', 'Congo', 'Republic of the Congo')",Republic of the Congo,Congo,nan
210,Nairobi,"('nan', 'Dinka', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Dinka', 'South Sudan'))",105,Nairobi,South Sudan,Dinka,nan
211,Nairobi,"('nan', 'Dinka', 'South Sudan')",1,1142.0578807849745,2.032820624790642,31.6623305,9.5072926,"('Nairobi', ('nan', 'Dinka', 'South Sudan'))",105,"('nan', 'Dinka', 'South Sudan')",South Sudan,Dinka,nan
212,Nairobi,"('nan', 'Goria', 'Uganda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Goria', 'Uganda'))",106,Nairobi,Uganda,Goria,nan
213,Nairobi,"('nan', 'Goria', 'Uganda')",1,412.5840215079416,2.4800774521753373,33.7857626,1.3397908,"('Nairobi', ('nan', 'Goria', 'Uganda'))",106,"('nan', 'Goria', 'Uganda')",Uganda,Goria,nan
214,Nairobi,"('nan', 'Irundu', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Irundu', 'Democratic Republic of the Congo'))",107,Nairobi,Democratic Republic of the Congo,Irundu,nan
215,Nairobi,"('nan', 'Irundu', 'Democratic Republic of the Congo')",1,918.2375243606257,-2.870367937700352,28.7476099,-3.9066899,"('Nairobi', ('nan', 'Irundu', 'Democratic Republic of the Congo'))",107,"('nan', 'Irundu', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Irundu,nan
216,Nairobi,"('nan', 'Kakenge', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Kakenge', 'Democratic Republic of the Congo'))",108,Nairobi,Democratic Republic of the Congo,Kakenge,nan
217,Nairobi,"('nan', 'Kakenge', 'Democratic Republic of the Congo')",1,1678.8564999209989,-2.923801724071799,21.9112906,-4.868343299999999,"('Nairobi', ('nan', 'Kakenge', 'Democratic Republic of the Congo'))",108,"('nan', 'Kakenge', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Kakenge,nan
218,Nairobi,"('nan', 'Kangema', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Kangema', 'Kenya'))",109,Nairobi,Kenya,Kangema,nan
219,Nairobi,"('nan', 'Kangema', 'Kenya')",1,52.03895730738191,1.466702241493541,36.9642477,-0.6847865,"('Nairobi', ('nan', 'Kangema', 'Kenya'))",109,"('nan', 'Kangema', 'Kenya')",Kenya,Kangema,nan
220,Nairobi,"('nan', 'Kasule', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Kasule', 'Kenya'))",110,Nairobi,Kenya,Kasule,nan
221,Nairobi,"('nan', 'Kasule', 'Kenya')",1,259.0196900858691,2.710519661463709,34.7901289,-0.08364760000000002,"('Nairobi', ('nan', 'Kasule', 'Kenya'))",110,"('nan', 'Kasule', 'Kenya')",Kenya,Kasule,nan
222,Nairobi,"('nan', 'Minembwe', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Minembwe', 'Democratic Republic of the Congo'))",111,Nairobi,Democratic Republic of the Congo,Minembwe,nan
223,Nairobi,"('nan', 'Minembwe', 'Democratic Republic of the Congo')",1,941.5691652102628,-2.8601212555971314,28.730059899999997,-3.9344201,"('Nairobi', ('nan', 'Minembwe', 'Democratic Republic of the Congo'))",111,"('nan', 'Minembwe', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Minembwe,nan
224,Nairobi,"('nan', 'Ngethi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Ngethi', 'Kenya'))",112,Nairobi,Kenya,Ngethi,nan
225,Nairobi,"('nan', 'Ngethi', 'Kenya')",1,126.50582725930167,0.21602831636472414,38.029883205468174,-0.9571447,"('Nairobi', ('nan', 'Ngethi', 'Kenya'))",112,"('nan', 'Ngethi', 'Kenya')",Kenya,Ngethi,nan
226,Nairobi,"('nan', 'Nyandarua', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Nyandarua', 'Kenya'))",113,Nairobi,Kenya,Nyandarua,nan
