ID,109,127,134,142,152,201,202,206,211,214b,215,219,225,311,321,340,341,342,343,344,345,406,516,701,703,705,707,712,713,715,717,9J,9A,9N,100b,101,302,308,229w,229x,229y,229z,231,238
289865,,"(('95', 'Lahore', 'Ethiopia'),)","(('95', 'Lahore', 'Ethiopia'),)","(('Lahore', 'Lahore', 'Ethiopia'), ('Lahore', 'Lahore', 'Ethiopia'), ('Lahore', 'Lahore', 'Ethiopia'), ('Lahore', 'Lahore', 'Ethiopia'))",,"(('Na', 'Na', 'Na'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)",,,,,"(('Na', 'Na', 'Na'),)","(('Soweto', 'Johannesburg', 'South Africa'),)","(('95', 'Lahore', 'Ethiopia'),)",,,"(('95', 'lahore', 'ethiopia'),)",,,"(('95', 'Lahore', 'Ethiopia'),)",,"(('Diepsloot', 'Johannesburg', 'South Africa'),)",,,,,,,,"(('95', 'Lahore', 'Ethiopia'),)","(('95', 'Lahore', 'Ethiopia'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', '95', 'Ethiopia'),)","(('Lahore', 'Lahore', 'Ethiopia'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Na', 'Johannesburg', 'South Africa'),)","(('Lahore', 'Johannesburg', 'South Africa'),)"
289866,,"(('0', '0', '0'),)","(('Bikita', 'Gweru', 'Zimbabwe'),)","(('Harare', 'Harare', 'Zimbabwe'),)",,"(('Gokwe', 'Kwekwe', 'Zimbabwe'),)","(('Diepsloot', 'Fourways', 'South Africa'),)",,,,,"(('No', 'No', 'No'),)","(('Tembisa', 'Pretoria', 'South Africa'), ('Yeoville', 'Johannesburg', 'South Africa'))","(('Harare', 'Harare', 'South Africa'),)",,"(('N/A', 'N/A', 'N/A'),)","(('Gokwe', 'Kwekwe', 'Zimbabwe'),)","(('Harare', 'Harare', 'Zimbabwe'),)",,,"(('Harare', 'Harare', 'Zimbabwe'),)","(('Gweru', 'Gweru', 'Zimbabwe'),)",,"(('Fourways', 'Johannesburg', 'South Africa'),)",,,,,,,,"(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Gokwe', 'Zimbabwe'),)","(('Kwekwe', 'Kwekwe', 'Zimbabwe'),)","(('Randburg', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)"
289867,,"(('Madibong', 'Crossing', 'South Africa'), ('Madibong', 'Crossing', 'South Africa'), ('Northe West', 'Brits', 'South Africa'), ('North West', 'Brits', 'South Africa'), ('Diepsloot', 'Johannesburg', 'South Africa'))","(('Na', 'Na', 'Na'),)","(('Madibong', 'Madibong', 'South Africa'), ('Madibong', 'Madibong', 'South Africa'), ('Madibong', 'Madibong', 'South Africa'), ('Madibong', 'Madibong', 'South Africa'), ('Madibong', 'Madibong', 'South Africa'), ('Madibong', 'Madibong', 'South Africa'))",,"(('Brits', 'Brits', 'South Africa'), ('Diepsloot', 'Johannesburg', 'South Africa'))",,,,,,"(('Madibong(Limpopo)', 'Crossing', 'South Africa'),)","(('Madibong(Limpopo)', 'Crossing', 'South Africa'),)",,,"(('diepsloot', 'Johannesburg', 'south africa'),)",,"(('Madibong', 'Crossing', 'South Africa'),)","(('Brits', 'Northwest', 'South Africa'),)","(('Brits', 'Brits North West', 'South Africa'),)",,"(('Madibong', 'Crossing (Limpopo)', 'South Africa'),)","(('Madibong', 'Crossing', 'South Africa'),)","(('Madibong( Limpopo)', 'Crossing', 'South Africa'),)",,,,,,"(('Madibong', 'Crossing', 'South Africa'),)","(('Madibong', 'Crossing', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Madibong', 'South Africa'),)","(('Crossing', 'Crossing', 'South Africa'),)","(('Around Johannesburg', 'Johannesburg', 'South Africa'),)","(('Around Johannesburg', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-3', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)"
289868,,"(('0', '0', '0'),)","(('Thababosiu', 'Maseru', 'Lesotho'),)","(('Thababosiu', 'Thababosiu', 'Maseru'), ('Thababosiu', 'Thababosiu', 'Maseru'), ('Thababosiu', 'Thababosiu', 'Maseru'))",,"(('Thababosiu', 'Maseru', 'Lesotho'),)","(('Tembisa', 'Pretoria', 'South Africa'),)","(('Diepsloot', 'Fourways', 'South Africa'),)",,,,"(('No', 'No', 'No'),)",,,"(('Thababosiu', 'Maseru', 'Lesotho'),)","(('Nowhere', 'Nowhere', 'Nowhere'),)",,"(('Thababosiu', 'Maseru', 'Lesotho'),)",,"(('Witbank', 'Witbank', 'South Africa'),)",,"(('Thababosiu', 'Maseru', 'Lesotho'),)","(('Thababosiu', 'Maseru', 'Lesotho'),)",,,"(('Los Angeles', 'Los Angeles', 'United States Of America'),)",,,"((""Don'T Know"", ""Don'T Know"", ""Don'T Know""),)","(('Thababosiu', 'Maseru', 'Lesotho'),)",,"(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Thababosiu', 'Lesotho'),)","(('Maseru', 'Maseru', 'Lesotho'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Unemployed', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Tembisa', 'Johannesburg', 'South Africa'), ('Diepsloot', 'Johannesburg', 'South Africa'))","(('Thababosiu', 'Johannesburg', 'South Africa'),)"
289869,,,"(('Daggakral', 'Mpumalanga', 'South Africa'), ('Daggakral', 'Mpumalanga', 'South Africa'))",,,"(('Na', 'Na', 'Na'),)",,,,,,"(('Na', 'Na', 'Na'),)",,,,,,,,"(('Four-Ways', 'Johannesburg', 'South Africa'),)",,,,"(('Four-Ways', 'Johannesburg', 'South Africa'),)",,,,,"(('Four-Ways', 'Johannesburg', 'South Africa'),)","(('Four-Ways', 'Johannesburg', 'South Africa'),)","(('Four-Ways', 'Johannesburg', 'South Africa'),)","(('Diepsloot', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', 'Diepsloot(Johannesburg)', 'South Africa'),)","(('Johannesburg', 'Johannesburg', 'South Africa'),)","(('Currently Studying', '-1', '-1'),)","(('Studying', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
289870,,"(('Midrand', 'Johannesburg', 'South Africa'),)","(('Eastern Cape', 'Mqhewi', 'South Africa'),)",,,"(('Mpumalanga', 'Kwamhlanga', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)",,,,,"(('N/A', 'Not Sure Cause Im Still Growing', 'Na'),)",,,,"(('diepsloot', 'Johannesburg', 'South Africa'),)",,,,,,"(('Kwamhlanga', 'Mamelodi', 'South Africa'),)",,,,,,,"(('It Will Depend On Where I Get Accepted At University Cause I Want To Stay At School', 'N/A', 'N/A'),)","(('It Will Depend On My Academic Studies', 'N/A', 'N/A'),)",,"(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Mamelodi', 'Kwamhlanga', 'South Africa'),)","(('-1', '-1', 'South Africa'),)","(('nan', 'Johannesburg', 'South Africa'),)","(('nan', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-3', 'Johannesburg', 'South Africa'),)","(('Kwa Mhlanga', 'Johannesburg', 'South Africa'),)"
289871,,"(('O', 'O', 'O'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Vhenda', 'Vhenda', 'South Africa'),)",,"(('Diepsloot', 'Diepsloot', 'Diepsloot'),)",,,,,,"(('Diepsloot Here', 'Johannesburg', 'South Africa'),)","(('Vhenda', 'Limpopo', 'South Africa'),)","(('Vhenda', 'Limpopo', 'South Africa'),)",,,,,,,,"(('Vhenda', 'Limpopo', 'South Africa'),)",,,,,,,,,,"(('Diepsloot', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('Diepsloot No2', 'Diepsloot No2', 'South Africa'),)","(('-1', '-1', 'South Africa'),)","(('Was Born Here', '-1', '-1'),)","(('Fourways', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
289872,,"(('None', 'None', 'None'),)","(('Cosala', 'Cosalã¡', 'Ethiopia'), ('Cosala', 'Cosalã¡', 'Ethiopia'))",,,"(('Cosala', 'Cosala', 'Ethiopia'),)","(('Diepsloot', 'Cosmo City', 'South Africa'),)",,,,,"(('Johannesburg', 'Johannesburg', 'South Africa'),)",,"(('Cosala', 'Cosalã¡', 'Ethiopia'),)",,,,,,"(('Cosala', 'Cosalã¡', 'Ethiopia'),)",,"(('Cosaba', 'Cosalã¡', 'Ethiopia'),)","(('Ethiopia', 'Ethiopia', 'Ethiopia'),)",,"(('Cosala', 'Cosala', 'Ethiopia'),)",,,,"(('Cosala', 'Cosala', 'Ethiopia'),)","(('Cosala', 'Cosalã¡', 'Ethiopia'),)","(('Cosala', 'Cosalã¡', 'Ethiopia'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Cosala', 'Cosana', 'Ethiopia'),)","(('-1', '-1', 'Ethiopia'),)","(('Here At Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)"
289875,"(('ntabankulu', 'ntabankulu', 'South Africa'),)",,"(('Mtuvatuva', 'Durban', 'South Africa'),)","(('Ntabankulu', 'Ntabankulu', 'South Africa'), ('Ntabankulu', 'Ntabankulu', 'South Africa'))",,"(('Ntabankulu', 'Ntabankulu', 'South Africa'),)","(('Diepsloot', 'Fourways', 'South Africa'),)",,,,,"(('Kocte Koksted', 'Koksted', 'South Africa'),)","(('Matatiela', 'Matatiela', 'South Africa'),)",,"(('Diepsloot', 'Fourways', 'South Africa'),)","(('diepsloot', 'fourways', 'South Africa'),)",,,,"(('Mtata', 'Mtata', 'South Africa'),)",,"(('Ntabankulu', 'Ntabankulu', 'South Africa'),)",,"(('Thembisa', 'Johannesburg', 'South Africa'),)",,"(('Beijing', 'Beijing', 'China'),)",,,,"(('Ntabankulu', 'Ntabankulu', 'South Africa'),)",,"(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Ntabankulu', 'South Africa'),)","(('Ntabankulu', 'Ntabankulu', 'South Africa'),)","(('Sterling City', 'Johannesburg', 'South Africa'),)","(('nan', 'Johannesburg', 'South Africa'),)","(('Other (specify)', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Diepsloot Phase 1', 'Johannesburg', 'South Africa'),)","(('Diepsloot Phase 1', 'Johannesburg', 'South Africa'), ('Diepsloot Phase 10', 'Johannesburg', 'South Africa'))","(('Ntabankulu', 'Johannesburg', 'South Africa'),)"
289876,,"(('Soweto', 'Johannesburg', 'South Africa'),)","(('N/A', 'N/A', 'South Africa'),)","(('Giyani', 'Giyani', 'South Africa'),)",,"(('Dididi', 'Thohoyandou', 'South Africa'),)","(('Mkhomi', 'Malamulele', 'South Africa'),)","(('Bungeni', 'Giyani', 'South Africa'),)","(('Diepsloot', 'Fourways', 'South Africa'),)",,,"(('Thohoyandou', 'Thohoyandou', 'South Africa'),)","(('Mkhomi', 'Malamulele', 'South Africa'),)","(('Bungeni', 'Giyani', 'South Africa'),)",,,"(('bungeni', 'Giyani', 'South Africa'),)",,"(('Bungeni', 'Giyani', 'South Africa'),)",,,"(('Bungeni', 'Giyani', 'South Africa'),)",,,,,,,"(('Bungeni', 'Giyani', 'South Africa'),)","(('Bungeni', 'Giyani', 'South Africa'),)","(('Bungeni', 'Giyani', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Dididi', 'South Africa'),)","(('Thohoyandou', 'Thohoyandou', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Other (specify)', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Bungeni', 'Johannesburg', 'South Africa'),)"
289877,,,"(('N/A', 'N/A', 'N/A'),)",,,"(('Cholocho', 'Cholocho', 'Zimbabwe'),)","(('Diepsloot', 'Fourways', 'South Africa'),)",,,,,"(('Midrand', 'Midrand', 'South Africa'),)","(('Marabastaat', 'Pretoria', 'South Africa'),)","(('Cholocho', 'Cholocho', 'Zimbabwe'),)",,"(('diepsloot', 'fourways', 'South Africa'),)",,,,"(('Randburg', 'Randburg', 'South Africa'),)",,"(('Cholocho', 'Cholocho', 'Zimbabwe'),)",,,,,,,,"(('Midrand', 'Midrand', 'South Africa'),)",,"(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Cholocho', 'Zimbabwe'),)","(('Cholocho', 'Cholocho', 'Zimbabwe'),)","(('Randburg', 'Johannesburg', 'South Africa'),)","(('Fourways', 'Johannesburg', 'South Africa'),)","(('Randburg', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Randburg', 'Johannesburg', 'South Africa'),)","(('Cholocho', 'Johannesburg', 'South Africa'),)"
289878,,,"(('Diepsloot', 'Johannesburg', 'South Africa'), ('Diepsloot', 'Johannesburg', 'South Africa'))","(('Johannesburg', 'Johannesburg', 'South Africa'), ('Johannesburg', 'Johannesburg', 'South Africa'), ('Johannesburg', 'Johannesburg', 'South Africa'), ('Graram', 'Graram', 'Graram'), ('Graram', 'Graram', 'Graram'), ('Graram', 'Graram', 'Graram'), ('Graram', 'Graram', 'Graram'))",,"(('Graram', 'Graram', 'Ethiopia'), ('Fourways', 'Johannesburg', 'South Africa'))","(('Diepsloot', 'Johannesburg', 'South Africa'),)",,,,,"(('America', 'America', 'Usa'),)",,"(('Graram', 'Graram', 'Ethiopia'), ('Graram', 'Graram', 'Ethiopia'))",,,,,,"(('Graram', 'Graram', 'Ethiopia'),)",,"(('Graram', 'Graram', 'Ethiopia'),)","(('America', 'America', 'Usa'),)","(('America', 'America', 'Usa'),)","(('America', 'America', 'Usa'),)",,,,,"(('Graram', 'Graram', 'Ethiopia'),)","(('Graram', 'Graram', 'Ethiopia'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Graram', 'Ethiopia'),)","(('Graram', 'Graram', 'Ethiopia'),)","(('-3', 'Johannesburg', 'South Africa'),)","(('Shop In The Yard', 'Johannesburg', 'South Africa'),)","(('Other (specify)', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Fourways', 'Johannesburg', 'South Africa'),)","(('Fourways', 'Johannesburg', 'South Africa'),)","(('Graram', 'Johannesburg', 'South Africa'),)"
289879,,,,"(('Johannesburg', 'Johannesburg', 'South Africa'), ('Masana', 'Masana', 'Lesotho'))",,"(('Cresta', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)",,,,,"(('Maseru', 'Maseru', 'Lesotho'),)",,"(('Thaba Busiu', 'Maseru', 'Lesotho'),)",,"(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Thaba Busiu', 'Maseru', 'South Africa'),)",,,,"(('Thaba Bisiu', 'Maseru', 'Lesotho'),)","(('Thaba Busiu', 'Maseru', 'Lesotho'),)",,"(('Soweto', 'Johannesburg', 'South Africa'), ('Orange Farm', 'Johannesburg', 'South Africa'))",,,"(('Soweto', 'Johannesburg', 'South Africa'),)","(('Soweto', 'Johannesburg', 'South Africa'),)","(('Soweto', 'Johannesburg', 'South Africa'),)","(('Orange Farm', 'Johannesburg', 'South Africa'),)","(('Orange Farm', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Thaba Busiu', 'Lesotho'),)","(('Maseru', 'Maseru', 'Lesotho'),)","(('Cresta', 'Johannesburg', 'South Africa'),)","(('-3', 'Johannesburg', 'South Africa'),)","(('Other (specify)', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Cresta', 'Johannesburg', 'South Africa'),)","(('Cresta', 'Johannesburg', 'South Africa'),)","(('Thaba Busiu', 'Johannesburg', 'South Africa'),)"
289880,,,"(('Na', 'Na', 'Na'),)","(('Katlehong', 'Katlehong', 'Sa'), ('Pretoria', 'Pretoria', 'Sa'))",,"(('Eestrus', 'Pretoria', 'Sa'), ('Qalabutsha', 'Villiers', 'Sa'), ('Eestrus', 'Pretoria', 'Sa'), ('Katlehong', 'Germiston', 'Sa'), ('Qalabutsha', 'Villiers', 'Sa'), ('Katlehong', 'Germiston', 'Sa'), ('Diepsloot', 'Fourways', 'Sa'))",,,,,,"(('Stein City', 'Fourways', 'Sa'),)","(('Katlehong', 'Germiston', 'Sa'),)",,,"(('katlehong', 'Germiston', 'SA'),)",,,,,,"(('Soshanguve', 'Pta', 'Sa'),)",,"(('Uk', 'London', 'England'),)","(('Uk', 'London', 'England'),)","(('Shanghai', 'Hong Kong', 'China'),)","(('Riversand', 'Fourways', 'Sa'),)","(('Stein City', 'Fourways', 'Usa'),)","(('Stein City', 'Fourways', 'Sa'),)","(('Qalabutsha', 'Villiers', 'Sa'),)","(('Stein City', 'Fourways', 'Sa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Katlehong', 'Hamanskraal', 'South Africa'),)","(('-1', '-1', 'South Africa'),)","(('-3', 'Johannesburg', 'South Africa'),)","((""I'M Not Working"", 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('No 2 Diepsloot', 'Johannesburg', 'South Africa'), ('No 11 Diepsloot', 'Johannesburg', 'South Africa'), ('Laezoni ', 'Johannesburg', 'South Africa'))","(('Eestrus', 'Johannesburg', 'South Africa'),)"
289881,,"(('Diepsloot', 'Fourways', 'Sa'),)","(('Malelane', 'Nelspruit', 'Sa'),)","(('Thembisa', 'Thembisa', 'Sa'),)",,"(('Jane Furse', 'Lebowakgomo', 'Sa'), ('Diepsloot', 'Fourways', 'Sa'), ('Bekkersford', 'Mashishing', 'Sa'), ('Diepsloot', 'Fourways', 'Sa'), ('Thokoza', 'Alberton', 'Sa'), ('Diepsloot', 'Fourways', 'Sa'))",,,,,,"(('Na', 'Na', 'Na'),)","(('Thembisa', 'Ivory Park', 'Sa'), ('Alexandra', 'Sandton', 'Sa'), ('Sowet', 'Johannesburg', 'Sa'))","(('Jane Furse', 'Lebowakgomo', 'Sa'),)",,"(('Diepsloot', 'Fourways', 'SA'),)",,,,,,"(('Jane Furse', 'Lebowakgomo', 'Sa'),)",,,,,,,,,,"(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Hleswaneng', 'Jane Furse', 'South Africa'),)","(('-1', '-1', 'South Africa'),)","(('My Yard In Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Na', 'Johannesburg', 'South Africa'),)","(('Jane Furse', 'Johannesburg', 'South Africa'),)"
289882,,,"(('Gcilima', 'Port Shepstone', 'South Africa'),)","(('Port Shepstone', 'Port Shepstone', 'South Africa'), ('Port Shepstone', 'Port Shepstone', 'South Africa'), ('Port Shepstone', 'Port Shepstone', 'South Africa'))",,"(('Berea', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)",,,,,"(('Southbroom', 'Port Shepstone', 'South Africa'),)",,"(('Gcilima', 'Port Shepstone', 'South Africa'),)",,"(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Gcilima', 'Port Shepstone', 'South Africa'),)","(('Gcilima', 'Port Shepstone', 'South Africa'),)",,"(('Gcilima', 'Port Shepstone', 'South Africa'),)","(('Gcilima', 'Port Shepstone', 'South Africa'),)","(('Gcilima', 'Port Shepstone', 'South Africa'),)","(('Gcilima', 'Port Shepstone', 'South Africa'),)","(('Canada', 'Canada', 'Canada'),)","(('Canada', 'Canada', 'Canada'),)",,,,,,,"(('Diepsloot', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', 'Diepsloot', 'South Africa'),)","(('Johannesburg', 'Johannesburg', 'South Africa'),)","(('-3', '-1', '-1'),)","(('-3', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
289883,,"(('Diepsloot', 'Fourways', 'South Africa'),)","(('Diepsloot', 'Fourways', 'South Africa'),)","(('Bolawayo', 'Bolawayo', 'Zimbabwe'), ('Diepsloot', 'Diepsloot', 'South Africa'), ('Diepsloot', 'Diepsloot', 'South Africa'))","(('Diepsloot', 'Diepsloot', 'South Africa'),)","(('Diepsloot', 'Fourways', 'South Africa'),)",,,,,,"(('Choma', 'Lukasa', 'Zambia'),)","(('Bolawayo', 'Bolawayo', 'Zimbabwe'),)",,,"(('Fourways', 'Fourways', 'South Africa'),)","(('Diepsloot', 'Fourways', 'South Africa'),)",,,,,"(('Bolawayo', 'Bolawayo', 'South Africa'),)",,,,,,,,,,"(('Diepsloot', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', 'Alexander', 'South Africa'),)","(('Johannesburg', 'Johannesburg', 'South Africa'),)","(('Diepsloot', '-1', '-1'),)","(('Diepsloot', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)","(('-1', '-1', '-1'),)"
289884,,"(('Bolawayo', 'Bolawayo', 'Zimbabwe'),)","(('Staying Alone', 'Staying Alone', 'Staying Alone'),)","(('Bolawayo', 'Bolawayo', 'Bolawayo'), ('Bolawayo', 'Bolawayo', 'Bolawayo'))","(('Bolawayo', 'Bolawayo', 'Bolawayo'), ('Bolawayo', 'Bolawayo', 'Bolawayo'))","(('Bolawayo', 'Bolawayo', 'Zimbabwe'), ('Diepsloot', 'Fourways', 'South Africa'))",,,,,,"((""Don'T Know Where"", ""Don'T Know Where"", 'South Africa'),)",,"(('Bolawayo', 'Bolawayo', 'Zimbabwe'),)",,,,"(('Bolawayo', 'Bolawayo', 'Zimbabwe'),)",,,,"(('Bolawayo', 'Bolawayo', 'Zimbabwe'),)",,,,,,,,,,"(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Bolawayo', 'Thsh', 'Zimbabwe'),)","(('-1', '-1', 'Zimbabwe'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('Other (specify)', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('-1', 'Johannesburg', 'South Africa'),)","(('Diepsloot', 'Johannesburg', 'South Africa'),)","(('-3', 'Johannesburg', 'South Africa'),)","(('Bolawayo', 'Johannesburg', 'South Africa'),)"
