,respondentID,birthyear,age,distance_from_origin_location_km,location_name_D,location_latlon_D,location_name_O,location_latlon_O,index_O,name_O,index_D,name_D,count,location_tuple_O,location_tuple_D,location_O1,location_O2,location_O3,location_D1,location_D2,location_D3,location_O32,location_D32,location_O321,location_D321,i_O321,i_O1,i_O2,i_O3,i_D321,i_D1,i_D2,i_D3,color
131,289976,1992,29,344.3715532923344,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Wulensi', 'Tamale', 'Ghana')","(8.654739, 0.001288)",113,"Wulensi, Tamale, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Wulensi', 'Tamale', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Wulensi,Tamale,Ghana,Old Fadama,Accra,Ghana,Ghana > Tamale,Ghana > Accra,Ghana > Tamale > Wulensi,Ghana > Accra > Old Fadama,144,106,100,3,38,271,18,3,"rgba(43,104,18, 0.8)"
132,282916,1996,25,331.5466134336299,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Wamanafo', 'Berekum', 'Ghana')","(7.264392, -2.7163939999999998)",114,"Wamanafo, Berekum, Ghana",240,"Madina, Accra, Ghana",1,"('Wamanafo', 'Berekum', 'Ghana')","('Madina', 'Accra', 'Ghana')",Wamanafo,Berekum,Ghana,Madina,Accra,Ghana,Ghana > Berekum,Ghana > Accra,Ghana > Berekum > Wamanafo,Ghana > Accra > Madina,46,296,37,3,34,238,18,3,"rgba(43,104,18, 0.8)"
133,286463,1996,25,330.4541756045016,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Kpasa', 'Ho', 'Ghana')","(8.4892994, 0.30946640000000003)",115,"Kpasa, Ho, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Kpasa', 'Ho', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Kpasa,Ho,Ghana,Old Fadama,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Kpasa,Ghana > Accra > Old Fadama,77,226,54,3,38,271,18,3,"rgba(43,104,18, 0.8)"
134,289103,1992,29,323.20142106297067,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Kintampo', 'Kumasi', 'Ghana')","(8.053714, -1.7289189999999999)",116,"Kintampo, Kumasi, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Kintampo', 'Kumasi', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Kintampo,Kumasi,Ghana,Old Fadama,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Kintampo,Ghana > Accra > Old Fadama,102,217,67,3,38,271,18,3,"rgba(43,104,18, 0.8)"
135,286071,1982,39,321.96638716883785,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Porto-Novo', 'Porto-Novo', 'Benin')","(6.4990718, 2.6253361)",117,"Porto-Novo, Porto-Novo, Benin",240,"Madina, Accra, Ghana",1,"('Porto-Novo', 'Porto-Novo', 'Benin')","('Madina', 'Accra', 'Ghana')",Porto-Novo,Porto-Novo,Benin,Madina,Accra,Ghana,Benin > Porto-Novo,Ghana > Accra,Benin > Porto-Novo > Porto-Novo,Ghana > Accra > Madina,8,88,88,0,34,238,18,3,"rgba(251,56,132, 0.8)"
136,283354,1994,27,319.1658060675885,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Wenchi', 'Techiman', 'Ghana')","(7.738011, -2.103519)",118,"Wenchi, Techiman, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Wenchi', 'Techiman', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Wenchi,Techiman,Ghana,Old Fadama,Accra,Ghana,Ghana > Techiman,Ghana > Accra,Ghana > Techiman > Wenchi,Ghana > Accra > Old Fadama,148,297,101,3,38,271,18,3,"rgba(43,104,18, 0.8)"
137,289862,1989,32,311.1800335462665,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Nkwanta', 'Dambai', 'Ghana')","(8.262696, 0.5214300000000001)",119,"Nkwanta, Dambai, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Nkwanta', 'Dambai', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Nkwanta,Dambai,Ghana,Old Fadama,Accra,Ghana,Ghana > Dambai,Ghana > Accra,Ghana > Dambai > Nkwanta,Ghana > Accra > Old Fadama,62,252,44,3,38,271,18,3,"rgba(43,104,18, 0.8)"
138,290428,1982,39,311.0512907291574,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Bohicon', 'Port-Novo', 'Benin')","(7.181633099999999, 2.0695683000000002)",120,"Bohicon, Port-Novo, Benin",242,"James Town, Accra, Ghana",1,"('Bohicon', 'Port-Novo', 'Benin')","('James Town', 'Accra', 'Ghana')",Bohicon,Port-Novo,Benin,James Town,Accra,Ghana,Benin > Port-Novo,Ghana > Accra,Benin > Port-Novo > Bohicon,Ghana > Accra > James Town,6,164,87,0,29,209,18,3,"rgba(251,56,132, 0.8)"
139,284512,1998,23,308.44715590790395,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Odumase', 'Koforidua', 'Ghana')","(7.3682977, -2.3125567000000005)",121,"Odumase, Koforidua, Ghana",242,"James Town, Accra, Ghana",1,"('Odumase', 'Koforidua', 'Ghana')","('James Town', 'Accra', 'Ghana')",Odumase,Koforidua,Ghana,James Town,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Odumase,Ghana > Accra > James Town,92,263,63,3,29,209,18,3,"rgba(43,104,18, 0.8)"
140,283422,1975,46,305.97883724423184,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Aja', 'Cotonou', 'Benin')","(6.3676953, 2.4252507000000003)",122,"Aja, Cotonou, Benin",242,"James Town, Accra, Ghana",1,"('Aja', 'Cotonou', 'Benin')","('James Town', 'Accra', 'Ghana')",Aja,Cotonou,Benin,James Town,Accra,Ghana,Benin > Cotonou,Ghana > Accra,Benin > Cotonou > Aja,Ghana > Accra > James Town,2,121,43,0,29,209,18,3,"rgba(251,56,132, 0.8)"
141,285376,1994,27,305.4268064553564,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Zongo Mahir', 'Dambai', 'Ghana')","(7.341319199999999, -2.3231531000000003)",123,"Zongo Mahir, Dambai, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Zongo Mahir', 'Dambai', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Zongo Mahir,Dambai,Ghana,Old Fadama,Accra,Ghana,Ghana > Dambai,Ghana > Accra,Ghana > Dambai > Zongo Mahir,Ghana > Accra > Old Fadama,63,304,44,3,38,271,18,3,"rgba(43,104,18, 0.8)"
142,287246,1984,37,302.25820522077265,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Abomey', 'Port-Novo', 'Benin')","(7.165446, 1.9828803672675923)",124,"Abomey, Port-Novo, Benin",242,"James Town, Accra, Ghana",1,"('Abomey', 'Port-Novo', 'Benin')","('James Town', 'Accra', 'Ghana')",Abomey,Port-Novo,Benin,James Town,Accra,Ghana,Benin > Port-Novo,Ghana > Accra,Benin > Port-Novo > Abomey,Ghana > Accra > James Town,5,14,87,0,29,209,18,3,"rgba(251,56,132, 0.8)"
143,289987,1973,48,302.25820522077265,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Fon', 'Abomey', 'Benin')","(7.165446, 1.9828803672675923)",125,"Fon, Abomey, Benin",242,"James Town, Accra, Ghana",1,"('Fon', 'Abomey', 'Benin')","('James Town', 'Accra', 'Ghana')",Fon,Abomey,Benin,James Town,Accra,Ghana,Benin > Abomey,Ghana > Accra,Benin > Abomey > Fon,Ghana > Accra > James Town,0,193,14,0,29,209,18,3,"rgba(251,56,132, 0.8)"
144,289078,1983,38,302.25820522077265,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Abomey', 'Port-Novo', 'Benin')","(7.165446, 1.9828803672675923)",124,"Abomey, Port-Novo, Benin",242,"James Town, Accra, Ghana",1,"('Abomey', 'Port-Novo', 'Benin')","('James Town', 'Accra', 'Ghana')",Abomey,Port-Novo,Benin,James Town,Accra,Ghana,Benin > Port-Novo,Ghana > Accra,Benin > Port-Novo > Abomey,Ghana > Accra > James Town,5,14,87,0,29,209,18,3,"rgba(251,56,132, 0.8)"
145,288114,1959,62,301.4360245604065,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Odumase', 'Accra', 'Ghana')","(7.3682977, -2.3125567000000005)",126,"Odumase, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Odumase', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Odumase,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Odumase,Ghana > Accra > Madina,37,263,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
146,286759,1992,29,296.77942899555586,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Cotonou', 'Cotonou', 'Benin')","(6.3676953, 2.4252507000000003)",127,"Cotonou, Cotonou, Benin",240,"Madina, Accra, Ghana",1,"('Cotonou', 'Cotonou', 'Benin')","('Madina', 'Accra', 'Ghana')",Cotonou,Cotonou,Benin,Madina,Accra,Ghana,Benin > Cotonou,Ghana > Accra,Benin > Cotonou > Cotonou,Ghana > Accra > Madina,3,43,43,0,34,238,18,3,"rgba(251,56,132, 0.8)"
147,285990,1983,38,294.9036792670097,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Nkwanta', 'Ho', 'Ghana')","(8.262696, 0.5214300000000001)",128,"Nkwanta, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Nkwanta', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Nkwanta,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Nkwanta,Ghana > Accra > Madina,78,252,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
148,287180,1990,31,294.57201946254565,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Enchi', 'Takoradi', 'Ghana')","(5.8231755, -2.8237050999999997)",129,"Enchi, Takoradi, Ghana",240,"Madina, Accra, Ghana",1,"('Enchi', 'Takoradi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Enchi,Takoradi,Ghana,Madina,Accra,Ghana,Ghana > Takoradi,Ghana > Accra,Ghana > Takoradi > Enchi,Ghana > Accra > Madina,124,190,98,3,34,238,18,3,"rgba(43,104,18, 0.8)"
149,286485,1995,26,286.9207573457677,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Susuanso', 'Kumasi', 'Ghana')","(7.2489567, -2.2385189999999997)",130,"Susuanso, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Susuanso', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Susuanso,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Susuanso,Ghana > Accra > Madina,108,285,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
150,287147,1985,36,285.26013980450887,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Yamfo', 'Sunyani', 'Ghana')","(7.2213080000000005, -2.240377)",131,"Yamfo, Sunyani, Ghana",240,"Madina, Accra, Ghana",1,"('Yamfo', 'Sunyani', 'Ghana')","('Madina', 'Accra', 'Ghana')",Yamfo,Sunyani,Ghana,Madina,Accra,Ghana,Ghana > Sunyani,Ghana > Accra,Ghana > Sunyani > Yamfo,Ghana > Accra > Madina,123,300,96,3,34,238,18,3,"rgba(43,104,18, 0.8)"
151,287770,1992,29,263.0867004569676,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Dogbo', 'Allada', 'Benin')","(6.788781599999999, 1.8061640023246448)",132,"Dogbo, Allada, Benin",241,"Old Fadama, Accra, Ghana",1,"('Dogbo', 'Allada', 'Benin')","('Old Fadama', 'Accra', 'Ghana')",Dogbo,Allada,Benin,Old Fadama,Accra,Ghana,Benin > Allada,Ghana > Accra,Benin > Allada > Dogbo,Ghana > Accra > Old Fadama,1,181,22,0,38,271,18,3,"rgba(251,56,132, 0.8)"
152,278386,1961,60,252.35781148509813,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Bibiani', 'Sefwi', 'Ghana')","(6.4529440000000005, -2.314959)",133,"Bibiani, Sefwi, Ghana",240,"Madina, Accra, Ghana",1,"('Bibiani', 'Sefwi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Bibiani,Sefwi,Ghana,Madina,Accra,Ghana,Ghana > Sefwi,Ghana > Accra,Ghana > Sefwi > Bibiani,Ghana > Accra > Madina,118,162,90,3,34,238,18,3,"rgba(43,104,18, 0.8)"
153,283970,1986,35,252.35781148509813,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Bibiani', 'Takoradioko', 'Ghana')","(6.4529440000000005, -2.314959)",134,"Bibiani, Takoradioko, Ghana",240,"Madina, Accra, Ghana",1,"('Bibiani', 'Takoradioko', 'Ghana')","('Madina', 'Accra', 'Ghana')",Bibiani,Takoradioko,Ghana,Madina,Accra,Ghana,Ghana > Takoradioko,Ghana > Accra,Ghana > Takoradioko > Bibiani,Ghana > Accra > Madina,128,162,99,3,34,238,18,3,"rgba(43,104,18, 0.8)"
154,287383,2000,21,249.96443773736465,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Kwamekrom', 'Tema', 'Ghana')","(6.4217821, -2.3028927)",135,"Kwamekrom, Tema, Ghana",240,"Madina, Accra, Ghana",1,"('Kwamekrom', 'Tema', 'Ghana')","('Madina', 'Accra', 'Ghana')",Kwamekrom,Tema,Ghana,Madina,Accra,Ghana,Ghana > Tema,Ghana > Accra,Ghana > Tema > Kwamekrom,Ghana > Accra > Madina,150,231,102,3,34,238,18,3,"rgba(43,104,18, 0.8)"
155,286537,1994,27,249.51662417202772,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Kete Krachi', 'Dambai', 'Ghana')","(7.798442, -0.049139999999999996)",136,"Kete Krachi, Dambai, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Kete Krachi', 'Dambai', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Kete Krachi,Dambai,Ghana,Old Fadama,Accra,Ghana,Ghana > Dambai,Ghana > Accra,Ghana > Dambai > Kete Krachi,Ghana > Accra > Old Fadama,61,214,44,3,38,271,18,3,"rgba(43,104,18, 0.8)"
156,286004,1983,38,249.51662417202772,"('Old Fadama', 'Accra', 'Ghana')","(5.5488671, -0.22252159999999999)","('Kete Krachi', 'Dambai', 'Ghana')","(7.798442, -0.049139999999999996)",136,"Kete Krachi, Dambai, Ghana",241,"Old Fadama, Accra, Ghana",1,"('Kete Krachi', 'Dambai', 'Ghana')","('Old Fadama', 'Accra', 'Ghana')",Kete Krachi,Dambai,Ghana,Old Fadama,Accra,Ghana,Ghana > Dambai,Ghana > Accra,Ghana > Dambai > Kete Krachi,Ghana > Accra > Old Fadama,61,214,44,3,38,271,18,3,"rgba(43,104,18, 0.8)"
157,285465,1984,37,248.98578265543483,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Atapame', 'Lome', 'Togo')","(7.5320603, 1.1219478999999999)",137,"Atapame, Lome, Togo",240,"Madina, Accra, Ghana",1,"('Atapame', 'Lome', 'Togo')","('Madina', 'Accra', 'Ghana')",Atapame,Lome,Togo,Madina,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Atapame,Ghana > Accra > Madina,234,149,73,10,34,238,18,3,"rgba(6,65,40, 0.8)"
158,287769,1978,43,247.23340413148276,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Axim', 'Accra', 'Ghana')","(4.865362, -2.242169)",138,"Axim, Accra, Ghana",240,"Madina, Accra, Ghana",1,"('Axim', 'Accra', 'Ghana')","('Madina', 'Accra', 'Ghana')",Axim,Accra,Ghana,Madina,Accra,Ghana,Ghana > Accra,Ghana > Accra,Ghana > Accra > Axim,Ghana > Accra > Madina,24,152,18,3,34,238,18,3,"rgba(43,104,18, 0.8)"
159,284003,2000,21,245.29117876873127,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Bato', 'Lome', 'Togo')","(7.719619000000001, 0.7191630999999999)",139,"Bato, Lome, Togo",240,"Madina, Accra, Ghana",1,"('Bato', 'Lome', 'Togo')","('Madina', 'Accra', 'Ghana')",Bato,Lome,Togo,Madina,Accra,Ghana,Togo > Lome,Ghana > Accra,Togo > Lome > Bato,Ghana > Accra > Madina,235,160,73,10,34,238,18,3,"rgba(6,65,40, 0.8)"
160,285452,1989,32,244.76553903262104,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Sefwi', 'Bekwai', 'Ghana')","(6.1972115500000005, -2.319647343389944)",140,"Sefwi, Bekwai, Ghana",242,"James Town, Accra, Ghana",1,"('Sefwi', 'Bekwai', 'Ghana')","('James Town', 'Accra', 'Ghana')",Sefwi,Bekwai,Ghana,James Town,Accra,Ghana,Ghana > Bekwai,Ghana > Accra,Ghana > Bekwai > Sefwi,Ghana > Accra > James Town,45,90,34,3,29,209,18,3,"rgba(43,104,18, 0.8)"
161,289086,1986,35,233.92695639779288,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Kete-Krachi', 'Ho', 'Ghana')","(7.798442, -0.049139999999999996)",141,"Kete-Krachi, Ho, Ghana",240,"Madina, Accra, Ghana",1,"('Kete-Krachi', 'Ho', 'Ghana')","('Madina', 'Accra', 'Ghana')",Kete-Krachi,Ho,Ghana,Madina,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Kete-Krachi,Ghana > Accra > Madina,74,215,54,3,34,238,18,3,"rgba(43,104,18, 0.8)"
162,279661,1985,36,215.5851163929805,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Offinso', 'Kumasi', 'Ghana')","(6.931379300000001, -1.6671002000000001)",142,"Offinso, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Offinso', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Offinso,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Offinso,Ghana > Accra > Madina,106,265,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
163,286596,1990,31,215.51944934451632,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Adoukrom', 'Atakpamã©', 'Togo')","(7.525931, 0.476103)",143,"Adoukrom, Atakpamã©, Togo",240,"Madina, Accra, Ghana",1,"('Adoukrom', 'Atakpamã©', 'Togo')","('Madina', 'Accra', 'Ghana')",Adoukrom,Atakpamã©,Togo,Madina,Accra,Ghana,Togo > Atakpamã©,Ghana > Accra,Togo > Atakpamã© > Adoukrom,Ghana > Accra > Madina,231,118,28,10,34,238,18,3,"rgba(6,65,40, 0.8)"
164,283470,1969,52,206.5002445724485,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Akyem Kutuo', 'Oda', 'Ghana')","(5.251538200000001, -1.979904044466567)",144,"Akyem Kutuo, Oda, Ghana",240,"Madina, Accra, Ghana",1,"('Akyem Kutuo', 'Oda', 'Ghana')","('Madina', 'Accra', 'Ghana')",Akyem Kutuo,Oda,Ghana,Madina,Accra,Ghana,Ghana > Oda,Ghana > Accra,Ghana > Oda > Akyem Kutuo,Ghana > Accra > Madina,115,131,80,3,34,238,18,3,"rgba(43,104,18, 0.8)"
165,288258,1989,32,206.5002445724485,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Akyem', 'Koforidua', 'Ghana')","(5.251538200000001, -1.979904044466567)",145,"Akyem, Koforidua, Ghana",240,"Madina, Accra, Ghana",1,"('Akyem', 'Koforidua', 'Ghana')","('Madina', 'Accra', 'Ghana')",Akyem,Koforidua,Ghana,Madina,Accra,Ghana,Ghana > Koforidua,Ghana > Accra,Ghana > Koforidua > Akyem,Ghana > Accra > Madina,83,130,63,3,34,238,18,3,"rgba(43,104,18, 0.8)"
166,280258,1986,35,205.0741684654198,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Abora', 'Cape Coast', 'Ghana')","(6.0625895, -1.9810981)",146,"Abora, Cape Coast, Ghana",240,"Madina, Accra, Ghana",1,"('Abora', 'Cape Coast', 'Ghana')","('Madina', 'Accra', 'Ghana')",Abora,Cape Coast,Ghana,Madina,Accra,Ghana,Ghana > Cape Coast,Ghana > Accra,Ghana > Cape Coast > Abora,Ghana > Accra > Madina,54,114,42,3,34,238,18,3,"rgba(43,104,18, 0.8)"
167,282002,1990,31,204.100933332026,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Mampong', 'Kumasi', 'Ghana')","(7.056139, -1.40425)",147,"Mampong, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Mampong', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Mampong,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Mampong,Ghana > Accra > Madina,104,241,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
168,287711,1937,84,204.100933332026,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Mampong', 'Kumasi', 'Ghana')","(7.056139, -1.40425)",147,"Mampong, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Mampong', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Mampong,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Mampong,Ghana > Accra > Madina,104,241,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
169,284487,1963,58,203.64738538367317,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Banso', 'Kumasi', 'Ghana')","(5.0653642, -1.8974698)",148,"Banso, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Banso', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Banso,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Banso,Ghana > Accra > Madina,100,156,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
170,289557,1992,29,203.20803164469817,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Dadieso', 'Sefwi Wiawso', 'Ghana')","(5.867909099999999, -1.9934494999999999)",149,"Dadieso, Sefwi Wiawso, Ghana",240,"Madina, Accra, Ghana",1,"('Dadieso', 'Sefwi Wiawso', 'Ghana')","('Madina', 'Accra', 'Ghana')",Dadieso,Sefwi Wiawso,Ghana,Madina,Accra,Ghana,Ghana > Sefwi Wiawso,Ghana > Accra,Ghana > Sefwi Wiawso > Dadieso,Ghana > Accra > Madina,119,174,91,3,34,238,18,3,"rgba(43,104,18, 0.8)"
171,290447,1970,51,200.5232781069554,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Hombor Bombora', 'Bamfora', 'Burkina Faso')","(6.700224799999999, -1.5990742)",150,"Hombor Bombora, Bamfora, Burkina Faso",242,"James Town, Accra, Ghana",1,"('Hombor Bombora', 'Bamfora', 'Burkina Faso')","('James Town', 'Accra', 'Ghana')",Hombor Bombora,Bamfora,Burkina Faso,James Town,Accra,Ghana,Burkina Faso > Bamfora,Ghana > Accra,Burkina Faso > Bamfora > Hombor Bombora,Ghana > Accra > James Town,9,203,32,1,29,209,18,3,"rgba(65,59,32, 0.8)"
172,282096,1990,31,196.5885526105443,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Takoradi', 'Takoradi', 'Ghana')","(4.8874010000000006, -1.7519316000000003)",151,"Takoradi, Takoradi, Ghana",240,"Madina, Accra, Ghana",1,"('Takoradi', 'Takoradi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Takoradi,Takoradi,Ghana,Madina,Accra,Ghana,Ghana > Takoradi,Ghana > Accra,Ghana > Takoradi > Takoradi,Ghana > Accra > Madina,127,98,98,3,34,238,18,3,"rgba(43,104,18, 0.8)"
173,282630,1992,29,196.5885526105443,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Takoradi', 'Sekondi', 'Ghana')","(4.8874010000000006, -1.7519316000000003)",152,"Takoradi, Sekondi, Ghana",240,"Madina, Accra, Ghana",1,"('Takoradi', 'Sekondi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Takoradi,Sekondi,Ghana,Madina,Accra,Ghana,Ghana > Sekondi,Ghana > Accra,Ghana > Sekondi > Takoradi,Ghana > Accra > Madina,120,98,92,3,34,238,18,3,"rgba(43,104,18, 0.8)"
174,282915,1985,36,196.5885526105443,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Takoradi', 'Sekondi', 'Ghana')","(4.8874010000000006, -1.7519316000000003)",152,"Takoradi, Sekondi, Ghana",240,"Madina, Accra, Ghana",1,"('Takoradi', 'Sekondi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Takoradi,Sekondi,Ghana,Madina,Accra,Ghana,Ghana > Sekondi,Ghana > Accra,Ghana > Sekondi > Takoradi,Ghana > Accra > Madina,120,98,92,3,34,238,18,3,"rgba(43,104,18, 0.8)"
175,284020,1992,29,196.5885526105443,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Takoradi', 'Sekondi', 'Ghana')","(4.8874010000000006, -1.7519316000000003)",152,"Takoradi, Sekondi, Ghana",240,"Madina, Accra, Ghana",1,"('Takoradi', 'Sekondi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Takoradi,Sekondi,Ghana,Madina,Accra,Ghana,Ghana > Sekondi,Ghana > Accra,Ghana > Sekondi > Takoradi,Ghana > Accra > Madina,120,98,92,3,34,238,18,3,"rgba(43,104,18, 0.8)"
176,285488,1968,53,196.1040252070068,"('Madina', 'Accra', 'Ghana')","(5.6864962, -0.16770520000000003)","('Kumasi', 'Kumasi', 'Ghana')","(6.698081, -1.6230403999999998)",153,"Kumasi, Kumasi, Ghana",240,"Madina, Accra, Ghana",1,"('Kumasi', 'Kumasi', 'Ghana')","('Madina', 'Accra', 'Ghana')",Kumasi,Kumasi,Ghana,Madina,Accra,Ghana,Ghana > Kumasi,Ghana > Accra,Ghana > Kumasi > Kumasi,Ghana > Accra > Madina,103,67,67,3,34,238,18,3,"rgba(43,104,18, 0.8)"
177,284075,1996,25,194.39153370798863,"('James Town', 'Accra', 'Ghana')","(5.535796599999999, -0.21036370000000001)","('Hohoe', 'Ho', 'Ghana')","(7.153187, 0.477735)",154,"Hohoe, Ho, Ghana",242,"James Town, Accra, Ghana",1,"('Hohoe', 'Ho', 'Ghana')","('James Town', 'Accra', 'Ghana')",Hohoe,Ho,Ghana,James Town,Accra,Ghana,Ghana > Ho,Ghana > Accra,Ghana > Ho > Hohoe,Ghana > Accra > James Town,73,202,54,3,29,209,18,3,"rgba(43,104,18, 0.8)"
