Unnamed: 0.1,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,level,location_pair_id,locations,country,loc2,loc1,URUN,ID,neighborhood_9
403,403,Johannesburg,"('Katlehong', 'Johannesburg', 'South Africa')",1,0.01,3.141592653589793,28.151111,-26.338611,"('Johannesburg', ('Katlehong', 'Johannesburg', 'South Africa'))",1,201,"('Katlehong', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Katlehong,Urban,154,Katlehong 
404,404,Johannesburg,"('Kempton Park', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kempton Park', 'Johannesburg', 'South Africa'))",1,202,Johannesburg,South Africa,Johannesburg,Kempton Park,Urban,6,Berea
405,405,Johannesburg,"('Kempton Park', 'Johannesburg', 'South Africa')",1,21.685334781943464,0.3987511657665697,28.2336325,-26.0964372,"('Johannesburg', ('Kempton Park', 'Johannesburg', 'South Africa'))",1,202,"('Kempton Park', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Kempton Park,Urban,6,Berea
406,406,Johannesburg,"('Khongoloti', 'Maputo', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Khongoloti', 'Maputo', 'Mozambique'))",1,203,Johannesburg,Mozambique,Maputo,Khongoloti,Urban,19,Katlehong 
407,407,Johannesburg,"('Khongoloti', 'Maputo', 'Mozambique')",1,490.8959287763992,0.0713690219412078,32.56745,-25.966213,"('Johannesburg', ('Khongoloti', 'Maputo', 'Mozambique'))",1,203,"('Khongoloti', 'Maputo', 'Mozambique')",Mozambique,Maputo,Khongoloti,Urban,19,Katlehong 
408,408,Johannesburg,"('Khuma', 'Potchefstroom', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Khuma', 'Potchefstroom', 'South Africa'))",1,204,Johannesburg,South Africa,Potchefstroom,Khuma,Urban,1,Berea
409,409,Johannesburg,"('Khuma', 'Potchefstroom', 'South Africa')",1,147.12609531981172,-2.673090717019219,26.8670544,-26.8507289,"('Johannesburg', ('Khuma', 'Potchefstroom', 'South Africa'))",1,204,"('Khuma', 'Potchefstroom', 'South Africa')",South Africa,Potchefstroom,Khuma,Urban,1,Berea
410,410,Johannesburg,"('Kranskop', 'Kranskop', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kranskop', 'Kranskop', 'South Africa'))",1,205,Johannesburg,South Africa,Kranskop,Kranskop,Non-Urban,5,Diepsloot
411,411,Johannesburg,"('Kranskop', 'Kranskop', 'South Africa')",1,1049.1768361023996,-2.279300949088688,21.6364414,-33.6148941,"('Johannesburg', ('Kranskop', 'Kranskop', 'South Africa'))",1,205,"('Kranskop', 'Kranskop', 'South Africa')",South Africa,Kranskop,Kranskop,Non-Urban,5,Diepsloot
412,412,Johannesburg,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kwamhlanga', 'Kwamhlanga', 'South Africa'))",1,206,Johannesburg,South Africa,Kwamhlanga,Kwamhlanga,Urban,6,Berea
413,413,Johannesburg,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",1,103.43642362081567,0.7954761769688847,28.7045271,-25.4262165,"('Johannesburg', ('Kwamhlanga', 'Kwamhlanga', 'South Africa'))",1,206,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",South Africa,Kwamhlanga,Kwamhlanga,Urban,6,Berea
414,414,Johannesburg,"('Kwamhlanga', 'Waterval', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kwamhlanga', 'Waterval', 'South Africa'))",1,207,Johannesburg,South Africa,Waterval,Kwamhlanga,Urban,2,Berea
415,415,Johannesburg,"('Kwamhlanga', 'Waterval', 'South Africa')",1,103.43642362081567,0.7954761769688847,28.7045271,-25.4262165,"('Johannesburg', ('Kwamhlanga', 'Waterval', 'South Africa'))",1,207,"('Kwamhlanga', 'Waterval', 'South Africa')",South Africa,Waterval,Kwamhlanga,Urban,2,Berea
416,416,Johannesburg,"('Kyalami', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kyalami', 'Johannesburg', 'South Africa'))",1,208,Johannesburg,South Africa,Johannesburg,Kyalami,Non-Urban,2,Diepsloot
417,417,Johannesburg,"('Kyalami', 'Johannesburg', 'South Africa')",1,9.079711546366989,-0.7971025067585037,28.06782725511372,-25.9970236,"('Johannesburg', ('Kyalami', 'Johannesburg', 'South Africa'))",1,208,"('Kyalami', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Kyalami,Non-Urban,2,Diepsloot
418,418,Johannesburg,"('Lahore', 'Lahore', 'Ethiopia')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lahore', 'Lahore', 'Ethiopia'))",1,209,Johannesburg,Ethiopia,Lahore,Lahore,Urban,5,Diepsloot
419,419,Johannesburg,"('Lahore', 'Lahore', 'Ethiopia')",1,3642.2565928277622,1.1114140807056891,37.388700278899776,11.591367600000002,"('Johannesburg', ('Lahore', 'Lahore', 'Ethiopia'))",1,209,"('Lahore', 'Lahore', 'Ethiopia')",Ethiopia,Lahore,Lahore,Urban,5,Diepsloot
420,420,Johannesburg,"('Leribe', 'Leribe', 'Lesotho')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Leribe', 'Leribe', 'Lesotho'))",1,210,Johannesburg,Lesotho,Leribe,Leribe,Urban,2,Diepsloot
421,421,Johannesburg,"('Leribe', 'Leribe', 'Lesotho')",1,288.7339119630349,-1.5405821861776845,28.0579408,-28.866891,"('Johannesburg', ('Leribe', 'Leribe', 'Lesotho'))",1,210,"('Leribe', 'Leribe', 'Lesotho')",Lesotho,Leribe,Leribe,Urban,2,Diepsloot
422,422,Johannesburg,"('Lionde', 'Chokwe', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lionde', 'Chokwe', 'Mozambique'))",1,211,Johannesburg,Mozambique,Chokwe,Lionde,Non-Urban,4,Diepsloot
423,423,Johannesburg,"('Lionde', 'Chokwe', 'Mozambique')",1,585.2872087763837,0.2077078662311345,33.1704066,-24.6386502,"('Johannesburg', ('Lionde', 'Chokwe', 'Mozambique'))",1,211,"('Lionde', 'Chokwe', 'Mozambique')",Mozambique,Chokwe,Lionde,Non-Urban,4,Diepsloot
424,424,Johannesburg,"('Lohagora', 'Lohagora', 'Bangladesh')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lohagora', 'Lohagora', 'Bangladesh'))",1,212,Johannesburg,Bangladesh,Lohagora,Lohagora,Unclassified,1,Diepsloot
425,425,Johannesburg,"('Lohagora', 'Lohagora', 'Bangladesh')",1,6876.79442152248,0.0052577833844287,89.6499065,23.1881892,"('Johannesburg', ('Lohagora', 'Lohagora', 'Bangladesh'))",1,212,"('Lohagora', 'Lohagora', 'Bangladesh')",Bangladesh,Lohagora,Lohagora,Unclassified,1,Diepsloot
426,426,Johannesburg,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Louis Trichardt', 'Louis Trichardt', 'South Africa'))",1,213,Johannesburg,South Africa,Louis Trichardt,Louis Trichardt,Urban,6,Diepsloot
427,427,Johannesburg,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",1,351.64022293383266,0.9182029107806158,29.906665000000004,-23.038326,"('Johannesburg', ('Louis Trichardt', 'Louis Trichardt', 'South Africa'))",1,213,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",South Africa,Louis Trichardt,Louis Trichardt,Urban,6,Diepsloot
428,428,Johannesburg,"('Luanda', 'Luanda', 'Angola')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Luanda', 'Luanda', 'Angola'))",1,214,Johannesburg,Angola,Luanda,Luanda,Urban,3,Berea
429,429,Johannesburg,"('Luanda', 'Luanda', 'Angola')",1,2435.220939804224,2.247809473146649,13.243951199999998,-8.827269900000001,"('Johannesburg', ('Luanda', 'Luanda', 'Angola'))",1,214,"('Luanda', 'Luanda', 'Angola')",Angola,Luanda,Luanda,Urban,3,Berea
430,430,Johannesburg,"('Lubango', 'Benguela', 'Angola')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lubango', 'Benguela', 'Angola'))",1,215,Johannesburg,Angola,Benguela,Lubango,Non-Urban,1,Berea
431,431,Johannesburg,"('Lubango', 'Benguela', 'Angola')",1,1991.0667891948176,2.474708991491352,13.4896316,-14.9191779,"('Johannesburg', ('Lubango', 'Benguela', 'Angola'))",1,215,"('Lubango', 'Benguela', 'Angola')",Angola,Benguela,Lubango,Non-Urban,1,Berea
432,432,Johannesburg,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo'))",1,216,Johannesburg,Democratic Republic of the Congo,Lubumbashi,Lubumbashi,Urban,13,Berea
433,433,Johannesburg,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",1,1431.6153647238723,1.5554475642688843,27.4826264,-11.6642316,"('Johannesburg', ('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo'))",1,216,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Lubumbashi,Lubumbashi,Urban,13,Berea
434,434,Johannesburg,"('Madadeni', 'Emadadeni', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Madadeni', 'Emadadeni', 'South Africa'))",1,217,Johannesburg,South Africa,Emadadeni,Madadeni,Urban,4,Berea
435,435,Johannesburg,"('Madadeni', 'Emadadeni', 'South Africa')",1,415.9024734298292,0.0843499016563843,31.7913889,-25.8125,"('Johannesburg', ('Madadeni', 'Emadadeni', 'South Africa'))",1,217,"('Madadeni', 'Emadadeni', 'South Africa')",South Africa,Emadadeni,Madadeni,Urban,4,Berea
436,436,Johannesburg,"('Mafeteng', 'Mafeteng', 'Lesotho')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mafeteng', 'Mafeteng', 'Lesotho'))",1,218,Johannesburg,Lesotho,Mafeteng,Mafeteng,Urban,1,Diepsloot
437,437,Johannesburg,"('Mafeteng', 'Mafeteng', 'Lesotho')",1,393.4780395262897,-1.7740462861063195,27.238828100000003,-29.8224468,"('Johannesburg', ('Mafeteng', 'Mafeteng', 'Lesotho'))",1,218,"('Mafeteng', 'Mafeteng', 'Lesotho')",Lesotho,Mafeteng,Mafeteng,Urban,1,Diepsloot
438,438,Johannesburg,"('Mafikeng', 'Mafikeng', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mafikeng', 'Mafikeng', 'South Africa'))",1,219,Johannesburg,South Africa,Mafikeng,Mafikeng,Urban,7,Diepsloot
439,439,Johannesburg,"('Mafikeng', 'Mafikeng', 'South Africa')",1,267.2206050967428,3.0215552559172747,25.658611,-25.863611,"('Johannesburg', ('Mafikeng', 'Mafikeng', 'South Africa'))",1,219,"('Mafikeng', 'Mafikeng', 'South Africa')",South Africa,Mafikeng,Mafikeng,Urban,7,Diepsloot
440,440,Johannesburg,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Makiso', 'Kisangani', 'Democratic Republic of the Congo'))",1,220,Johannesburg,Democratic Republic of the Congo,Kisangani,Makiso,Urban,4,Berea
441,441,Johannesburg,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",1,2672.347517754225,1.581195829077778,25.1950404,0.5183677,"('Johannesburg', ('Makiso', 'Kisangani', 'Democratic Republic of the Congo'))",1,220,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Kisangani,Makiso,Urban,4,Berea
442,442,Johannesburg,"('Mamelodi', 'Kwamhlanga', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mamelodi', 'Kwamhlanga', 'South Africa'))",1,221,Johannesburg,South Africa,Kwamhlanga,Mamelodi,Urban,1,Diepsloot
443,443,Johannesburg,"('Mamelodi', 'Kwamhlanga', 'South Africa')",1,46.149091027517976,0.4745509899001634,28.3808295,-25.715805300000003,"('Johannesburg', ('Mamelodi', 'Kwamhlanga', 'South Africa'))",1,221,"('Mamelodi', 'Kwamhlanga', 'South Africa')",South Africa,Kwamhlanga,Mamelodi,Urban,1,Diepsloot
444,444,Johannesburg,"('Mamelodi', 'Pretoria', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mamelodi', 'Pretoria', 'South Africa'))",1,222,Johannesburg,South Africa,Pretoria,Mamelodi,Urban,3,Berea
445,445,Johannesburg,"('Mamelodi', 'Pretoria', 'South Africa')",1,58.4255806980917,0.8986008570395145,28.3808295,-25.715805300000003,"('Johannesburg', ('Mamelodi', 'Pretoria', 'South Africa'))",1,222,"('Mamelodi', 'Pretoria', 'South Africa')",South Africa,Pretoria,Mamelodi,Urban,3,Berea
446,446,Johannesburg,"('Maseru', 'Maseru', 'Lesotho')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Maseru', 'Maseru', 'Lesotho'))",1,223,Johannesburg,Lesotho,Maseru,Maseru,Urban,27,Katlehong 
447,447,Johannesburg,"('Maseru', 'Maseru', 'Lesotho')",1,338.3264475438374,-1.732276114873352,27.478222,-29.310054,"('Johannesburg', ('Maseru', 'Maseru', 'Lesotho'))",1,223,"('Maseru', 'Maseru', 'Lesotho')",Lesotho,Maseru,Maseru,Urban,27,Katlehong 
448,448,Johannesburg,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo'))",1,224,Johannesburg,Democratic Republic of the Congo,Mbuji-Mayi,Mbuji-Mayi,Urban,3,Berea
449,449,Johannesburg,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",1,2067.8246740523987,1.7320120690741256,23.5998111,-6.1258942,"('Johannesburg', ('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo'))",1,224,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Mbuji-Mayi,Mbuji-Mayi,Urban,3,Berea
450,450,Johannesburg,"('Moeketsi', 'Tzaneen', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Moeketsi', 'Tzaneen', 'South Africa'))",1,225,Johannesburg,South Africa,Tzaneen,Moeketsi,Urban,6,Diepsloot
451,451,Johannesburg,"('Moeketsi', 'Tzaneen', 'South Africa')",1,35.60402294023657,-1.9693891625344355,27.8854901,-26.264193,"('Johannesburg', ('Moeketsi', 'Tzaneen', 'South Africa'))",1,225,"('Moeketsi', 'Tzaneen', 'South Africa')",South Africa,Tzaneen,Moeketsi,Urban,6,Diepsloot
452,452,Johannesburg,"('Mokopane', 'Mokopane', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mokopane', 'Mokopane', 'South Africa'))",1,226,Johannesburg,South Africa,Mokopane,Mokopane,Non-Urban,4,Berea
453,453,Johannesburg,"('Mokopane', 'Mokopane', 'South Africa')",1,222.86558801929624,1.0629486886340953,29.016667,-24.183333,"('Johannesburg', ('Mokopane', 'Mokopane', 'South Africa'))",1,226,"('Mokopane', 'Mokopane', 'South Africa')",South Africa,Mokopane,Mokopane,Non-Urban,4,Berea
454,454,Johannesburg,"('Moloto', 'Pretoria', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Moloto', 'Pretoria', 'South Africa'))",1,227,Johannesburg,South Africa,Pretoria,Moloto,Urban,1,Katlehong 
455,455,Johannesburg,"('Moloto', 'Pretoria', 'South Africa')",1,101.17373725600557,1.004212332895097,28.6383333,-25.4655556,"('Johannesburg', ('Moloto', 'Pretoria', 'South Africa'))",1,227,"('Moloto', 'Pretoria', 'South Africa')",South Africa,Pretoria,Moloto,Urban,1,Katlehong 
456,456,Johannesburg,"('Mondlo', 'Mondlo', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mondlo', 'Mondlo', 'South Africa'))",1,228,Johannesburg,South Africa,Mondlo,Mondlo,Non-Urban,3,Katlehong 
457,457,Johannesburg,"('Mondlo', 'Mondlo', 'South Africa')",1,325.18521315363074,-0.49745481677465,30.719688399999995,-27.958203,"('Johannesburg', ('Mondlo', 'Mondlo', 'South Africa'))",1,228,"('Mondlo', 'Mondlo', 'South Africa')",South Africa,Mondlo,Mondlo,Non-Urban,3,Katlehong 
458,458,Johannesburg,"('Morogoro', 'Morogoro', 'Tanzania')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Morogoro', 'Morogoro', 'Tanzania'))",1,229,Johannesburg,Tanzania,Morogoro,Morogoro,Non-Urban,25,Berea
459,459,Johannesburg,"('Morogoro', 'Morogoro', 'Tanzania')",1,2097.592636620122,0.9267140281391548,38.0796597056401,-7.0536105,"('Johannesburg', ('Morogoro', 'Morogoro', 'Tanzania'))",1,229,"('Morogoro', 'Morogoro', 'Tanzania')",Tanzania,Morogoro,Morogoro,Non-Urban,25,Berea
460,460,Johannesburg,"('Mozambique', 'Mozambique', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mozambique', 'Mozambique', 'Mozambique'))",1,230,Johannesburg,Mozambique,Mozambique,Mozambique,Non-Urban,2,Katlehong 
461,461,Johannesburg,"('Mozambique', 'Mozambique', 'Mozambique')",1,1003.8241033829984,0.6965756964706571,34.9144977,-19.302233,"('Johannesburg', ('Mozambique', 'Mozambique', 'Mozambique'))",1,230,"('Mozambique', 'Mozambique', 'Mozambique')",Mozambique,Mozambique,Mozambique,Non-Urban,2,Katlehong 
462,462,Johannesburg,"('Mulanje', 'Mulanje', 'Malawi')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mulanje', 'Mulanje', 'Malawi'))",1,231,Johannesburg,Malawi,Mulanje,Mulanje,Non-Urban,1,Berea
463,463,Johannesburg,"('Mulanje', 'Mulanje', 'Malawi')",1,1277.4661263193263,0.8184698496384031,35.54125499990176,-15.91088,"('Johannesburg', ('Mulanje', 'Mulanje', 'Malawi'))",1,231,"('Mulanje', 'Mulanje', 'Malawi')",Malawi,Mulanje,Mulanje,Non-Urban,1,Berea
464,464,Johannesburg,"('Mzilikazi', 'Mzilikazi', 'Zimbabwe')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mzilikazi', 'Mzilikazi', 'Zimbabwe'))",1,232,Johannesburg,Zimbabwe,Mzilikazi,Mzilikazi,Urban,1,Berea
465,465,Johannesburg,"('Mzilikazi', 'Mzilikazi', 'Zimbabwe')",1,596.5073754717777,1.4501514627460392,28.5674755,-20.1274268,"('Johannesburg', ('Mzilikazi', 'Mzilikazi', 'Zimbabwe'))",1,232,"('Mzilikazi', 'Mzilikazi', 'Zimbabwe')",Zimbabwe,Mzilikazi,Mzilikazi,Urban,1,Berea
466,466,Johannesburg,"('Mzuzu', 'Mzuzu', 'Malawi')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mzuzu', 'Mzuzu', 'Malawi'))",1,233,Johannesburg,Malawi,Mzuzu,Mzuzu,Urban,6,Diepsloot
467,467,Johannesburg,"('Mzuzu', 'Mzuzu', 'Malawi')",1,1532.0254962713195,1.0581722548351171,34.0226422,-11.4607518,"('Johannesburg', ('Mzuzu', 'Mzuzu', 'Malawi'))",1,233,"('Mzuzu', 'Mzuzu', 'Malawi')",Malawi,Mzuzu,Mzuzu,Urban,6,Diepsloot
468,468,Johannesburg,"('Nancefield', 'Nancefield', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nancefield', 'Nancefield', 'South Africa'))",1,234,Johannesburg,South Africa,Nancefield,Nancefield,Urban,1,Berea
469,469,Johannesburg,"('Nancefield', 'Nancefield', 'South Africa')",1,19.567409462089625,-2.47047928478455,27.915,-26.3058333,"('Johannesburg', ('Nancefield', 'Nancefield', 'South Africa'))",1,234,"('Nancefield', 'Nancefield', 'South Africa')",South Africa,Nancefield,Nancefield,Urban,1,Berea
470,470,Johannesburg,"('Nelspruit', 'Nelspruit', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nelspruit', 'Nelspruit', 'South Africa'))",1,235,Johannesburg,South Africa,Nelspruit,Nelspruit,Urban,12,Berea
471,471,Johannesburg,"('Nelspruit', 'Nelspruit', 'South Africa')",1,324.8728194290794,0.2547237978965006,30.984722,-25.481944,"('Johannesburg', ('Nelspruit', 'Nelspruit', 'South Africa'))",1,235,"('Nelspruit', 'Nelspruit', 'South Africa')",South Africa,Nelspruit,Nelspruit,Urban,12,Berea
472,472,Johannesburg,"('New Castle', 'Madadeni', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('New Castle', 'Madadeni', 'South Africa'))",1,236,Johannesburg,South Africa,Madadeni,New Castle,Urban,2,Katlehong 
473,473,Johannesburg,"('New Castle', 'Madadeni', 'South Africa')",1,406.7126237026965,0.1229001497773007,31.7913889,-25.8125,"('Johannesburg', ('New Castle', 'Madadeni', 'South Africa'))",1,236,"('New Castle', 'Madadeni', 'South Africa')",South Africa,Madadeni,New Castle,Urban,2,Katlehong 
474,474,Johannesburg,"('Nkandla', 'Nkandla', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nkandla', 'Nkandla', 'South Africa'))",1,237,Johannesburg,South Africa,Nkandla,Nkandla,Urban,15,Katlehong 
475,475,Johannesburg,"('Nkandla', 'Nkandla', 'South Africa')",1,393.6509953436393,-0.5861684643750061,31.090556,-28.62,"('Johannesburg', ('Nkandla', 'Nkandla', 'South Africa'))",1,237,"('Nkandla', 'Nkandla', 'South Africa')",South Africa,Nkandla,Nkandla,Urban,15,Katlehong 
476,476,Johannesburg,"('Nomlatu', 'Bizana', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nomlatu', 'Bizana', 'South Africa'))",1,238,Johannesburg,South Africa,Bizana,Nomlatu,Urban,1,Katlehong 
477,477,Johannesburg,"('Nomlatu', 'Bizana', 'South Africa')",1,479.10017890972426,-1.147170305641691,29.853266100000003,-30.8589668,"('Johannesburg', ('Nomlatu', 'Bizana', 'South Africa'))",1,238,"('Nomlatu', 'Bizana', 'South Africa')",South Africa,Bizana,Nomlatu,Urban,1,Katlehong 
478,478,Johannesburg,"('Norwood', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Norwood', 'Johannesburg', 'South Africa'))",1,239,Johannesburg,South Africa,Johannesburg,Norwood,Urban,1,Berea
479,479,Johannesburg,"('Norwood', 'Johannesburg', 'South Africa')",1,1313.8350969324715,-2.4669028387932865,18.578055600000003,-33.9258333,"('Johannesburg', ('Norwood', 'Johannesburg', 'South Africa'))",1,239,"('Norwood', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Norwood,Urban,1,Berea
480,480,Johannesburg,"('Nqutu', 'KwaZulu-Natal', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nqutu', 'KwaZulu-Natal', 'South Africa'))",1,240,Johannesburg,South Africa,KwaZulu-Natal,Nqutu,Urban,1,Diepsloot
481,481,Johannesburg,"('Nqutu', 'KwaZulu-Natal', 'South Africa')",1,369.2772484234719,-0.6351809556398216,30.6733333,-28.2166667,"('Johannesburg', ('Nqutu', 'KwaZulu-Natal', 'South Africa'))",1,240,"('Nqutu', 'KwaZulu-Natal', 'South Africa')",South Africa,KwaZulu-Natal,Nqutu,Urban,1,Diepsloot
482,482,Johannesburg,"('Nyembani', 'Maputo', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Nyembani', 'Maputo', 'Mozambique'))",1,241,Johannesburg,Mozambique,Maputo,Nyembani,Urban,5,Katlehong 
483,483,Johannesburg,"('Nyembani', 'Maputo', 'Mozambique')",1,490.8959287763992,0.0713690219412078,32.56745,-25.966213,"('Johannesburg', ('Nyembani', 'Maputo', 'Mozambique'))",1,241,"('Nyembani', 'Maputo', 'Mozambique')",Mozambique,Maputo,Nyembani,Urban,5,Katlehong 
484,484,Johannesburg,"('Parktown', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Parktown', 'Johannesburg', 'South Africa'))",1,242,Johannesburg,South Africa,Johannesburg,Parktown,Urban,9,Berea
485,485,Johannesburg,"('Parktown', 'Johannesburg', 'South Africa')",1,2.832589843696165,3.122306632290938,28.0277778,-26.1816667,"('Johannesburg', ('Parktown', 'Johannesburg', 'South Africa'))",1,242,"('Parktown', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Parktown,Urban,9,Berea
486,486,Johannesburg,"('Piet Retief', 'Piet Retief', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Piet Retief', 'Piet Retief', 'South Africa'))",1,243,Johannesburg,South Africa,Piet Retief,Piet Retief,Urban,1,Diepsloot
487,487,Johannesburg,"('Piet Retief', 'Piet Retief', 'South Africa')",1,327.1465819572353,-0.3202283139806912,30.807778000000003,-27.006667,"('Johannesburg', ('Piet Retief', 'Piet Retief', 'South Africa'))",1,243,"('Piet Retief', 'Piet Retief', 'South Africa')",South Africa,Piet Retief,Piet Retief,Urban,1,Diepsloot
488,488,Johannesburg,"('Plateau', 'Plateau', ""Côte d'Ivoire"")",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Plateau', 'Plateau', ""Côte d'Ivoire""))",1,244,Johannesburg,Ivory Coast,Plateau,Plateau,Unclassified,1,Berea
489,489,Johannesburg,"('Plateau', 'Plateau', ""Côte d'Ivoire"")",1,5103.449612991117,2.266602353565936,-4.675727200000001,7.3445792,"('Johannesburg', ('Plateau', 'Plateau', ""Côte d'Ivoire""))",1,244,"('Plateau', 'Plateau', ""Côte d'Ivoire"")",Ivory Coast,Plateau,Plateau,Unclassified,1,Berea
490,490,Johannesburg,"('Plumtree', 'Plamtry', 'Zimbabwe')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Plumtree', 'Plamtry', 'Zimbabwe'))",1,245,Johannesburg,Zimbabwe,Plamtry,Plumtree,Non-Urban,11,Diepsloot
491,491,Johannesburg,"('Plumtree', 'Plamtry', 'Zimbabwe')",1,536.262289044858,1.590889450404897,27.805601,-20.4880677,"('Johannesburg', ('Plumtree', 'Plamtry', 'Zimbabwe'))",1,245,"('Plumtree', 'Plamtry', 'Zimbabwe')",Zimbabwe,Plamtry,Plumtree,Non-Urban,11,Diepsloot
492,492,Johannesburg,"('Port Elizabeth', 'Port Elizabeth', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Port Elizabeth', 'Port Elizabeth', 'South Africa'))",1,246,Johannesburg,South Africa,Port Elizabeth,Port Elizabeth,Urban,4,Katlehong 
493,493,Johannesburg,"('Port Elizabeth', 'Port Elizabeth', 'South Africa')",1,840.9299110342554,-1.8588667470446845,25.6207519,-33.9617051,"('Johannesburg', ('Port Elizabeth', 'Port Elizabeth', 'South Africa'))",1,246,"('Port Elizabeth', 'Port Elizabeth', 'South Africa')",South Africa,Port Elizabeth,Port Elizabeth,Urban,4,Katlehong 
