ID,originColor,9_lat,9_lon,9_location,100_lat,100_lon,100_location,202_lat,202_lon,202_location,202.1_lat,202.1_lon,202.1_location,202.2_lat,202.2_lon,202.2_location,202.3_lat,202.3_lon,202.3_location,202.4_lat,202.4_lon,202.4_location,206_lat,206_lon,206_location,211_lat,211_lon,211_location,214_lat,214_lon,214_location,215_lat,215_lon,215_location,nummoves200,moveCount,totalDist
280799,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.8015489,0.4957104,"('Kakamega', 'Kakamega', 'Kenya')",34.773786,-0.084418,"('Kondele', 'Kisumu', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,35.2715481,0.5198329,"('Eldoret', 'Eldoret', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,3,361.8598105
280811,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",37.3952698,-1.2790047,"('Machakos', 'Machakos', 'Kenya')",36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,2,71.56805094
280819,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.7541761,-0.1029109,"('Kisumu', 'Kisumu', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1,246.1346307
280821,Uganda,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.28037988,1.35811175,"('Bulambuli', 'Mbale', 'Uganda')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,363.9079917
280823,Tanzania,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",39.0204625,-5.1287703,"('Tanga', 'Tanga', 'Tanzania')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,421.6192577
280829,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.9747221,-0.2713532,"('Katito', 'Katito', 'Kenya')",34.8015489,0.4957104,"('Kakamega', 'Kakamega', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.773786,-0.084418,"('Kondele', 'Kisumu', 'Kenya')",36.7537365,-1.2886617,"('Congo', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4,4,372.0775844
280836,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.200135,-0.0604014,"('Siaya', 'Siaya', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,1,304.3922506
280847,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.7338222,0.1182133,"('Chavakali', 'Chavakali', 'Kenya')",34.7541761,-0.1029109,"('Kisumu', 'Kisumu', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,2,266.4650272
280851,Ethiopia,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",39.4178312,14.1534761,"('Erar Community', 'Eastern Tigray', 'Ethiopia')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1,1380.918375
280853,Tanzania,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",32.9014417,-2.5196915,"('Mwanza', 'Busukuma', 'Tanzania')",36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,442.8469277
280854,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.7191681,0.78292445,"('Bungoma', 'Bungoma', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,292.7184325
280856,Uganda,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.2977349,1.1883856,"('nan', 'Sironko', 'Uganda')",39.6080734,-3.9861806,"('Jomvu', 'Mombasa', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,3,1144.142275
280857,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.8015489,0.4957104,"('Kakamega', 'Kakamega', 'Kenya')",36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,269.4991451
280861,Zimbabwe,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",28.5887063,-20.15606,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",27.848105,-26.03587,"('Muldersdrift', 'Krugersdorp', 'South Africa')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.0483333,-26.188056,"('Hillbrow', 'Johannesburg', 'South Africa')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,3,609.5093588
280863,Zimbabwe,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",28.8517367,-20.038719,"('Ntabazinduna', 'Bulawayo', 'Zimbabwe')",28.049722,-26.205,"('Johannesburg', 'Johannesburg', 'South Africa')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,2,611.6071553
280866,Zimbabwe,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",28.5887063,-20.15606,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",28.049722,-26.205,"('Johannesburg', 'Johannesburg', 'South Africa')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,2,597.3429088
280871,Bangladesh,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",91.4078662,23.0170829,"('Feni', 'Dakunbrua Banglacesh', 'Bangladesh')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,6991.024427
280872,Malawi,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",33.9301963,-13.2687204,"('Malawi', 'Bulawayo', 'Malawi')",28.0483333,-26.188056,"('Hillbrow', 'Johannesburg', 'South Africa')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,2,1393.601735
280873,Zimbabwe,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",28.5887063,-20.15606,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,592.8039094
280874,Zimbabwe,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",28.5887063,-20.15606,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1,592.8039094
280875,Zimbabwe,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",28.5887063,-20.15606,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",28.0483333,-26.188056,"('Hillbrow', 'Johannesburg', 'South Africa')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2,594.2397326
280876,Zimbabwe,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",28.5751412,-20.141951,"('Makokoba', 'Zimbabwe', 'Zimbabwe')",28.0483333,-26.188056,"('Hillbrow', 'Johannesburg', 'South Africa')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,595.500621
280877,Zimbabwe,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",28.5887063,-20.15606,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,592.8039094
280881,Zimbabwe,28.0533333,-26.182222,"('Berea', 'Johannesburg', 'South Africa')",28.5887063,-20.15606,"('Bulawayo', 'Bulawayo', 'Zimbabwe')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.2004463,-26.980424,"('Vaal ', 'Meyerton', 'South Africa')",1,2,811.2845993
280887,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.8015489,0.4957104,"('Kakamega', 'Kakamega', 'Kenya')",36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,269.4991451
280901,Kenya,36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",34.7539855,-0.7389426,"('Kisii', 'Kisii', 'Kenya')",36.751643,-1.2784631,"('Kawangware', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,2,227.4009355
281912,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",37.1575858,-0.7236564,"('Kanorero', 'Muranga', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,1,55.07432665
281916,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",39.696073,-4.026789,"('Bombolulu', 'Bombolulu', 'Kenya')",36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,391.7776626
281918,Congo-Brazzaville,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",29.0071409,-3.1982504,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1,897.7492796
281919,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",37.077523,-1.036648,"('Thika', 'Thika', 'Kenya')",36.8414734,-1.2863428,"('Gikomba', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2,42.95293966
281920,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",34.200135,-0.0604014,"('Siaya', 'Siaya', 'Kenya')",36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,321.1685304
281926,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",36.8156867,-1.032077,"('Kiambu', 'Kiambu', 'Kenya')",36.8156867,-1.032077,"('Kigacho', 'Kiambu', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,3,23.65935294
281936,Burundi,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",29.6708508,-3.4650043,"('Mwaro', 'Mwaro', 'Burundi')",30.3489424,-3.0574525,"('Nyaruhengeri', 'Mwaro', 'Burundi')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",37.3277619,-0.4900026,"('Umoja', 'Nairobi', 'Kenya')",30.3489424,-3.0574525,"('Nyaruhengeri', 'Mwaro', 'Burundi')",3,5,2476.667715
281940,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",37.0048612,-0.8309151,"(""Murang'A"", ""Murang'A"", 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,39.87274192
281942,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",34.7539855,-0.7389426,"('Kisii', 'Kisii', 'Kenya')",37.3277619,-0.4900026,"('Umoja', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,3,369.6477232
281943,Congo-Brazzaville,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",15.3125974,-4.3217055,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,2421.194697
281944,Burundi,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",29.3675028,-3.3638125,"('nan', 'Bujumbura', 'Burundi')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,1,861.8091053
281954,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",34.7541761,-0.1029109,"('Kisumu', 'Kisumu', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,1,262.3436551
281956,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",34.4666,-1.0666,"('Migori Town', 'Migori Town', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,1,273.0600861
281957,Democratic Republic Of The Congo,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",29.0071409,-3.1982504,"('Uvira', 'Uvira', 'Democratic Republic of the Congo')",36.9169455,-1.2659842,"('Patanisho', 'Kayole', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,2,897.7492796
281958,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",36.8156867,-1.032077,"('Kiambu', 'Kiambu', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,23.65935294
281972,Ghana,-0.1677052,5.6864962,"('Madina', 'Accra', 'Ghana')",-1.6147673,6.6926425,"('Fante New Town', 'Kumasi', 'Ghana')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,195.9688842
281973,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",37.0048612,-0.8309151,"(""Murang'A"", ""Murang'A"", 'Kenya')",36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,2,39.87274192
281975,Burundi,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",29.9249718,-3.4284953,"('Gitega', 'Gitega', 'Burundi')",36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,802.8860978
281977,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",37.8771715,-2.2570931,"('Makueni', 'Makueni', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,1,138.0770231
281979,Tanzania,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",33.2320361,-3.7622226,"('Shinyanga', 'Shinyanga', 'Tanzania')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,468.4508822
281985,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",34.7539855,-0.7389426,"('Kisii', 'Kisii', 'Kenya')",34.2739935,-0.0993654,"('Rarieda Siaya', 'Bondo', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.8382163,-0.5354487,"('Kegogi', 'Kisii', 'Kenya')",36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,4,393.9630604
281986,Ghana,-0.1677052,5.6864962,"('Madina', 'Accra', 'Ghana')",-0.1677052,5.6864962,"('Madina', 'Madina', 'Ghana')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,0
281993,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",34.7191681,0.78292445,"('Bungoma', 'Bungoma', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,1,306.3327744
281996,Ghana,-0.1677052,5.6864962,"('Madina', 'Accra', 'Ghana')",-0.1677052,5.6864962,"('Madina', 'Accra', 'Ghana')",-0.1687965,5.7041391,"('Adenta', 'Accra', 'Ghana')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,3.931083801
281997,Ghana,-0.1677052,5.6864962,"('Madina', 'Accra', 'Ghana')",-0.769811,6.552795,"('Nkawkaw', 'Nkawkaw', 'Ghana')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,1,117.3065826
281998,Kenya,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",37.0048612,-0.8309151,"(""Murang'A"", ""Murang'A"", 'Kenya')",36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,39.87274192
281999,Burundi,36.9169455,-1.2659842,"('Kayole', 'Nairobi', 'Kenya')",29.3692229,-3.3296932,"('Bukirasazi', 'Bukirasazi', 'Burundi')",36.9449006,-1.1494631,"('Carwash', 'Kisumu', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.8172449,-1.2832533,"('Patanisho', 'Nairobi', 'Kenya')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,3,896.1164992
282001,South Africa,28.151111,-26.338611,"('Katlehong', 'Johannesburg', 'South Africa')",28.180556,-26.229444,"('Germiston', 'Germiston', 'South Africa')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1,1,11.19106337
282002,Ghana,-0.1677052,5.6864962,"('Madina', 'Accra', 'Ghana')",-1.6230404,6.698081,"('Kumasi', 'Kumasi', 'Ghana')",-0.1677052,5.6864962,"('Madina', 'Accra', 'Ghana')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1687965,5.7041391,"('Adenta', 'Accra', 'Ghana')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,3,201.0003506
282008,Ghana,-0.1677052,5.6864962,"('Madina', 'Accra', 'Ghana')",-1.5009105,6.7163307,"('Ejisu', 'Ejisu', 'Ghana')",#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,1,187.3138767
