,Unnamed: 0,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,location_pair_id,locations,country,loc2,loc1,URUN,ID
102,102,Nairobi,"('Juba', 'Juba', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Juba', 'Juba', 'South Sudan'))",51,Nairobi,South Sudan,Juba,Juba,Non-Urban,48
103,103,Nairobi,"('Juba', 'Juba', 'South Sudan')",1,803.4420942529454,2.331826952733242,31.595165500000004,4.8472017,"('Nairobi', ('Juba', 'Juba', 'South Sudan'))",51,"('Juba', 'Juba', 'South Sudan')",South Sudan,Juba,Juba,Non-Urban,48
104,104,Nairobi,"('Kakamega', 'Kitale', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kakamega', 'Kitale', 'Kenya'))",52,Nairobi,Kenya,Kitale,Kakamega,Urban,1
105,105,Nairobi,"('Kakamega', 'Kitale', 'Kenya')",1,269.3386015035923,2.4945118495864844,34.80154886163461,0.4957104,"('Nairobi', ('Kakamega', 'Kitale', 'Kenya'))",52,"('Kakamega', 'Kitale', 'Kenya')",Kenya,Kitale,Kakamega,Urban,1
106,106,Nairobi,"('Kangema', 'Kangema', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kangema', 'Kangema', 'Kenya'))",53,Nairobi,Kenya,Kangema,Kangema,Urban,1
107,107,Nairobi,"('Kangema', 'Kangema', 'Kenya')",1,52.03895730738191,1.466702241493541,36.9642477,-0.6847865,"('Nairobi', ('Kangema', 'Kangema', 'Kenya'))",53,"('Kangema', 'Kangema', 'Kenya')",Kenya,Kangema,Kangema,Urban,1
108,108,Nairobi,"('Kapsabet', 'Kapsabet', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kapsabet', 'Kapsabet', 'Kenya'))",54,Nairobi,Kenya,Kapsabet,Kapsabet,Urban,6
109,109,Nairobi,"('Kapsabet', 'Kapsabet', 'Kenya')",1,226.6047760447664,2.504168591901782,35.1011501,0.2004977999999999,"('Nairobi', ('Kapsabet', 'Kapsabet', 'Kenya'))",54,"('Kapsabet', 'Kapsabet', 'Kenya')",Kenya,Kapsabet,Kapsabet,Urban,6
110,110,Nairobi,"('Karatina', 'Karatina', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Karatina', 'Karatina', 'Kenya'))",55,Nairobi,Kenya,Karatina,Karatina,Urban,1
111,111,Nairobi,"('Karatina', 'Karatina', 'Kenya')",1,73.47283947420144,1.2466522004140437,37.125224,-0.482246,"('Nairobi', ('Karatina', 'Karatina', 'Kenya'))",55,"('Karatina', 'Karatina', 'Kenya')",Kenya,Karatina,Karatina,Urban,1
112,112,Nairobi,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Katanga', 'Katanga', 'Democratic Republic of the Congo'))",56,Nairobi,Democratic Republic of the Congo,Katanga,Katanga,Non-Urban,1
113,113,Nairobi,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",1,1489.2351417711309,-2.578657171541067,25.125473217979778,-9.229641,"('Nairobi', ('Katanga', 'Katanga', 'Democratic Republic of the Congo'))",56,"('Katanga', 'Katanga', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Katanga,Katanga,Non-Urban,1
114,114,Nairobi,"('Kericho', 'Kericho', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kericho', 'Kericho', 'Kenya'))",57,Nairobi,Kenya,Kericho,Kericho,Urban,7
115,115,Nairobi,"('Kericho', 'Kericho', 'Kenya')",1,187.5290735383248,2.6186831988592103,35.2833,-0.3666,"('Nairobi', ('Kericho', 'Kericho', 'Kenya'))",57,"('Kericho', 'Kericho', 'Kenya')",Kenya,Kericho,Kericho,Urban,7
116,116,Nairobi,"('Keroka', 'Kisii', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Keroka', 'Kisii', 'Kenya'))",58,Nairobi,Kenya,Kisii,Keroka,Urban,14
117,117,Nairobi,"('Keroka', 'Kisii', 'Kenya')",1,205.24836793480785,2.917029704321473,34.9472145,-0.7781996,"('Nairobi', ('Keroka', 'Kisii', 'Kenya'))",58,"('Keroka', 'Kisii', 'Kenya')",Kenya,Kisii,Keroka,Urban,14
118,118,Nairobi,"('Khartoum', 'Khartoum', 'Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Khartoum', 'Khartoum', 'Sudan'))",59,Nairobi,Sudan,Khartoum,Khartoum,Urban,2
119,119,Nairobi,"('Khartoum', 'Khartoum', 'Sudan')",1,1610.8806707453411,1.778863357711949,32.5349123,15.563597199999998,"('Nairobi', ('Khartoum', 'Khartoum', 'Sudan'))",59,"('Khartoum', 'Khartoum', 'Sudan')",Sudan,Khartoum,Khartoum,Urban,2
120,120,Nairobi,"('Kigoma', 'Kigoma', 'Tanzania')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kigoma', 'Kigoma', 'Tanzania'))",60,Nairobi,Tanzania,Kigoma,Kigoma,Non-Urban,7
121,121,Nairobi,"('Kigoma', 'Kigoma', 'Tanzania')",1,823.7363326801564,-2.7505756223060662,30.0050533,-4.512657099999999,"('Nairobi', ('Kigoma', 'Kigoma', 'Tanzania'))",60,"('Kigoma', 'Kigoma', 'Tanzania')",Tanzania,Kigoma,Kigoma,Non-Urban,7
122,122,Nairobi,"('Kilome', 'Kilome', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kilome', 'Kilome', 'Kenya'))",61,Nairobi,Kenya,Kilome,Kilome,Urban,1
123,123,Nairobi,"('Kilome', 'Kilome', 'Kenya')",1,73.84793369095226,-0.5062119945673039,37.3333,-1.8,"('Nairobi', ('Kilome', 'Kilome', 'Kenya'))",61,"('Kilome', 'Kilome', 'Kenya')",Kenya,Kilome,Kilome,Urban,1
124,124,Nairobi,"('Kimilili', 'Kimilili', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kimilili', 'Kimilili', 'Kenya'))",62,Nairobi,Kenya,Kimilili,Kimilili,Urban,1
125,125,Nairobi,"('Kimilili', 'Kimilili', 'Kenya')",1,299.76266813744303,2.4127219397703072,34.7166,0.7833,"('Nairobi', ('Kimilili', 'Kimilili', 'Kenya'))",62,"('Kimilili', 'Kimilili', 'Kenya')",Kenya,Kimilili,Kimilili,Urban,1
126,126,Nairobi,"('Kinamba', 'Kinamba', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kinamba', 'Kinamba', 'Kenya'))",63,Nairobi,Kenya,Kinamba,Kinamba,Non-Urban,1
127,127,Nairobi,"('Kinamba', 'Kinamba', 'Kenya')",1,168.98502319641688,1.8484108161286172,36.3208699,0.4139246,"('Nairobi', ('Kinamba', 'Kinamba', 'Kenya'))",63,"('Kinamba', 'Kinamba', 'Kenya')",Kenya,Kinamba,Kinamba,Non-Urban,1
128,128,Nairobi,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'))",64,Nairobi,Democratic Republic of the Congo,Kinshasa,Kinshasa,Urban,53
129,129,Nairobi,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",1,2412.750562183796,-3.00188082614006,15.3125974,-4.3217055,"('Nairobi', ('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo'))",64,"('Kinshasa', 'Kinshasa', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Kinshasa,Kinshasa,Urban,53
130,130,Nairobi,"('Kisauni', 'Mombasa', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kisauni', 'Mombasa', 'Kenya'))",65,Nairobi,Kenya,Mombasa,Kisauni,Urban,8
131,131,Nairobi,"('Kisauni', 'Mombasa', 'Kenya')",1,404.5734290887438,-0.6221336990136075,39.6823544,-4.0259925,"('Nairobi', ('Kisauni', 'Mombasa', 'Kenya'))",65,"('Kisauni', 'Mombasa', 'Kenya')",Kenya,Mombasa,Kisauni,Urban,8
132,132,Nairobi,"('Kuajok', 'Kuajok', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kuajok', 'Kuajok', 'South Sudan'))",66,Nairobi,South Sudan,Kuajok,Kuajok,Non-Urban,1
133,133,Nairobi,"('Kuajok', 'Kuajok', 'South Sudan')",1,1324.939689455301,2.347508203633541,27.9789446,8.3024209,"('Nairobi', ('Kuajok', 'Kuajok', 'South Sudan'))",66,"('Kuajok', 'Kuajok', 'South Sudan')",South Sudan,Kuajok,Kuajok,Non-Urban,1
134,134,Nairobi,"('Kyua', 'Kyua', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Kyua', 'Kyua', 'Kenya'))",67,Nairobi,Kenya,Kyua,Kyua,Non-Urban,1
135,135,Nairobi,"('Kyua', 'Kyua', 'Kenya')",1,111.95351390069288,-0.008334588146661,37.7607247,-1.4065565,"('Nairobi', ('Kyua', 'Kyua', 'Kenya'))",67,"('Kyua', 'Kyua', 'Kenya')",Kenya,Kyua,Kyua,Non-Urban,1
136,136,Nairobi,"('Lagos', 'Lagos', 'Nigeria')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Lagos', 'Lagos', 'Nigeria'))",68,Nairobi,Nigeria,Lagos,Lagos,Unclassified,122
137,137,Nairobi,"('Lagos', 'Lagos', 'Nigeria')",1,3780.283764653104,2.8949185720917794,3.3941795,6.4550575,"('Nairobi', ('Lagos', 'Lagos', 'Nigeria'))",68,"('Lagos', 'Lagos', 'Nigeria')",Nigeria,Lagos,Lagos,Unclassified,122
138,138,Nairobi,"('Lwanda', 'Lwanda', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Lwanda', 'Lwanda', 'Kenya'))",69,Nairobi,Kenya,Lwanda,Lwanda,Urban,1
139,139,Nairobi,"('Lwanda', 'Lwanda', 'Kenya')",1,347.782577730597,2.7104601330537514,34.0586168,0.3076993,"('Nairobi', ('Lwanda', 'Lwanda', 'Kenya'))",69,"('Lwanda', 'Lwanda', 'Kenya')",Kenya,Lwanda,Lwanda,Urban,1
140,140,Nairobi,"('Makal', 'Makal', 'South Sudan')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Makal', 'Makal', 'South Sudan'))",70,Nairobi,South Sudan,Makal,Makal,Non-Urban,1
141,141,Nairobi,"('Makal', 'Makal', 'South Sudan')",1,1159.4030139632148,2.0234831670942857,31.6604173,9.6046285,"('Nairobi', ('Makal', 'Makal', 'South Sudan'))",70,"('Makal', 'Makal', 'South Sudan')",South Sudan,Makal,Makal,Non-Urban,1
142,142,Nairobi,"('Makindu', 'Makindu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Makindu', 'Makindu', 'Kenya'))",71,Nairobi,Kenya,Makindu,Makindu,Urban,2
143,143,Nairobi,"('Makindu', 'Makindu', 'Kenya')",1,134.5824613201988,-0.7259222695515911,37.81954,-2.280636,"('Nairobi', ('Makindu', 'Makindu', 'Kenya'))",71,"('Makindu', 'Makindu', 'Kenya')",Kenya,Makindu,Makindu,Urban,2
144,144,Nairobi,"('Makueni', 'Wote', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Makueni', 'Wote', 'Kenya'))",72,Nairobi,Kenya,Wote,Makueni,Non-Urban,1
145,145,Nairobi,"('Makueni', 'Wote', 'Kenya')",1,152.0807049784701,-0.6018446899346368,37.87717148162715,-2.25709305,"('Nairobi', ('Makueni', 'Wote', 'Kenya'))",72,"('Makueni', 'Wote', 'Kenya')",Kenya,Wote,Makueni,Non-Urban,1
146,146,Nairobi,"('Malaba', 'Malaba', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Malaba', 'Malaba', 'Kenya'))",73,Nairobi,Kenya,Malaba,Malaba,Urban,1
147,147,Nairobi,"('Malaba', 'Malaba', 'Kenya')",1,325.4144792298569,2.5699736039295167,34.269397999999995,0.632706,"('Nairobi', ('Malaba', 'Malaba', 'Kenya'))",73,"('Malaba', 'Malaba', 'Kenya')",Kenya,Malaba,Malaba,Urban,1
148,148,Nairobi,"('Masii', 'Masii', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Masii', 'Masii', 'Kenya'))",74,Nairobi,Kenya,Masii,Masii,Non-Urban,1
149,149,Nairobi,"('Masii', 'Masii', 'Kenya')",1,76.48025825573772,-0.0750909634727987,37.43919,-1.4608,"('Nairobi', ('Masii', 'Masii', 'Kenya'))",74,"('Masii', 'Masii', 'Kenya')",Kenya,Masii,Masii,Non-Urban,1
150,150,Nairobi,"('Maua', 'Maua', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Maua', 'Maua', 'Kenya'))",75,Nairobi,Kenya,Maua,Maua,Urban,1
151,151,Nairobi,"('Maua', 'Maua', 'Kenya')",1,195.31576347541227,0.8227357024365175,37.938023,0.232643,"('Nairobi', ('Maua', 'Maua', 'Kenya'))",75,"('Maua', 'Maua', 'Kenya')",Kenya,Maua,Maua,Urban,1
152,152,Nairobi,"('Mekanisa', 'Oromia', 'Ethiopia')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mekanisa', 'Oromia', 'Ethiopia'))",76,Nairobi,Ethiopia,Oromia,Mekanisa,Urban,1
153,153,Nairobi,"('Mekanisa', 'Oromia', 'Ethiopia')",1,929.224916731248,1.2780886939913814,38.7305307,8.971913699999998,"('Nairobi', ('Mekanisa', 'Oromia', 'Ethiopia'))",76,"('Mekanisa', 'Oromia', 'Ethiopia')",Ethiopia,Oromia,Mekanisa,Urban,1
154,154,Nairobi,"('Moyale', 'Moyale', 'Ethiopia')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Moyale', 'Moyale', 'Ethiopia'))",77,Nairobi,Ethiopia,Moyale,Moyale,Urban,1
155,155,Nairobi,"('Moyale', 'Moyale', 'Ethiopia')",1,493.4157636106773,1.0017591078392984,39.0512683,3.5241898000000003,"('Nairobi', ('Moyale', 'Moyale', 'Ethiopia'))",77,"('Moyale', 'Moyale', 'Ethiopia')",Ethiopia,Moyale,Moyale,Urban,1
156,156,Nairobi,"('Muranga', 'Muranga', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Muranga', 'Muranga', 'Kenya'))",78,Nairobi,Kenya,Muranga,Muranga,Urban,8
157,157,Nairobi,"('Muranga', 'Muranga', 'Kenya')",1,66.86698308601385,0.8286505396261742,37.15758579999999,-0.7236564,"('Nairobi', ('Muranga', 'Muranga', 'Kenya'))",78,"('Muranga', 'Muranga', 'Kenya')",Kenya,Muranga,Muranga,Urban,8
158,158,Nairobi,"('Mwanza', 'Busukuma', 'Tanzania')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mwanza', 'Busukuma', 'Tanzania'))",79,Nairobi,Tanzania,Busukuma,Mwanza,Urban,1
159,159,Nairobi,"('Mwanza', 'Busukuma', 'Tanzania')",1,441.9533361233236,-2.875518741696839,32.9014417,-2.5196915,"('Nairobi', ('Mwanza', 'Busukuma', 'Tanzania'))",79,"('Mwanza', 'Busukuma', 'Tanzania')",Tanzania,Busukuma,Mwanza,Urban,1
160,160,Nairobi,"('Mwingi', 'Mwingi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Mwingi', 'Mwingi', 'Kenya'))",80,Nairobi,Kenya,Mwingi,Mwingi,Urban,1
161,161,Nairobi,"('Mwingi', 'Mwingi', 'Kenya')",1,151.54028090275403,0.2712553894111709,38.0666,-0.9333,"('Nairobi', ('Mwingi', 'Mwingi', 'Kenya'))",80,"('Mwingi', 'Mwingi', 'Kenya')",Kenya,Mwingi,Mwingi,Urban,1
162,162,Nairobi,"('Naivasha', 'Naivasha', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Naivasha', 'Naivasha', 'Kenya'))",81,Nairobi,Kenya,Naivasha,Naivasha,Urban,8
163,163,Nairobi,"('Naivasha', 'Naivasha', 'Kenya')",1,69.5725848363709,2.0904277531612805,36.4387834,-0.7224425,"('Nairobi', ('Naivasha', 'Naivasha', 'Kenya'))",81,"('Naivasha', 'Naivasha', 'Kenya')",Kenya,Naivasha,Naivasha,Urban,8
164,164,Nairobi,"('Ngaramtoni', 'Ngaramtoni', 'Tanzania')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ngaramtoni', 'Ngaramtoni', 'Tanzania'))",82,Nairobi,Tanzania,Ngaramtoni,Ngaramtoni,Urban,4
165,165,Nairobi,"('Ngaramtoni', 'Ngaramtoni', 'Tanzania')",1,185.39205905011917,-1.726746794422628,36.6397893,-3.3140207000000004,"('Nairobi', ('Ngaramtoni', 'Ngaramtoni', 'Tanzania'))",82,"('Ngaramtoni', 'Ngaramtoni', 'Tanzania')",Tanzania,Ngaramtoni,Ngaramtoni,Urban,4
166,166,Nairobi,"('Ngozi', 'Ngozi', 'Burundi')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ngozi', 'Ngozi', 'Burundi'))",83,Nairobi,Burundi,Ngozi,Ngozi,Urban,3
167,167,Nairobi,"('Ngozi', 'Ngozi', 'Burundi')",1,788.0062771337772,-2.941792323640507,29.9422406,-2.8820728,"('Nairobi', ('Ngozi', 'Ngozi', 'Burundi'))",83,"('Ngozi', 'Ngozi', 'Burundi')",Burundi,Ngozi,Ngozi,Urban,3
168,168,Nairobi,"('Nyeri', 'Nyeri', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Nyeri', 'Nyeri', 'Kenya'))",84,Nairobi,Kenya,Nyeri,Nyeri,Urban,16
169,169,Nairobi,"('Nyeri', 'Nyeri', 'Kenya')",1,75.52818053056549,1.5152684267138157,36.9517005,-0.4192962,"('Nairobi', ('Nyeri', 'Nyeri', 'Kenya'))",84,"('Nyeri', 'Nyeri', 'Kenya')",Kenya,Nyeri,Nyeri,Urban,16
170,170,Nairobi,"('Ogembo', 'Ogembo', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ogembo', 'Ogembo', 'Kenya'))",85,Nairobi,Kenya,Ogembo,Ogembo,Urban,1
171,171,Nairobi,"('Ogembo', 'Ogembo', 'Kenya')",1,246.8298632263189,2.9675979675261903,34.725029,-0.799565,"('Nairobi', ('Ogembo', 'Ogembo', 'Kenya'))",85,"('Ogembo', 'Ogembo', 'Kenya')",Kenya,Ogembo,Ogembo,Urban,1
172,172,Nairobi,"('Ol Kalou', 'Ol Kalou', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Ol Kalou', 'Ol Kalou', 'Kenya'))",86,Nairobi,Kenya,Ol Kalou,Ol Kalou,Non-Urban,3
173,173,Nairobi,"('Ol Kalou', 'Ol Kalou', 'Kenya')",1,109.22306162072488,1.9546278962382144,36.378065,-0.2672966,"('Nairobi', ('Ol Kalou', 'Ol Kalou', 'Kenya'))",86,"('Ol Kalou', 'Ol Kalou', 'Kenya')",Kenya,Ol Kalou,Ol Kalou,Non-Urban,3
174,174,Nairobi,"('Oyugis', 'Oyugis', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Oyugis', 'Oyugis', 'Kenya'))",87,Nairobi,Kenya,Oyugis,Oyugis,Urban,6
175,175,Nairobi,"('Oyugis', 'Oyugis', 'Kenya')",1,237.7556425605257,2.7932182866834903,34.734576000000004,-0.509908,"('Nairobi', ('Oyugis', 'Oyugis', 'Kenya'))",87,"('Oyugis', 'Oyugis', 'Kenya')",Kenya,Oyugis,Oyugis,Urban,6
176,176,Nairobi,"('Pumwani', 'Nairobi', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Pumwani', 'Nairobi', 'Kenya'))",88,Nairobi,Kenya,Nairobi,Pumwani,Non-Urban,1
177,177,Nairobi,"('Pumwani', 'Nairobi', 'Kenya')",1,358.79075742427807,0.018690081248837,39.9833,-1.2,"('Nairobi', ('Pumwani', 'Nairobi', 'Kenya'))",88,"('Pumwani', 'Nairobi', 'Kenya')",Kenya,Nairobi,Pumwani,Non-Urban,1
178,178,Nairobi,"('Rabuor', 'Rabuor', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Rabuor', 'Rabuor', 'Kenya'))",89,Nairobi,Kenya,Rabuor,Rabuor,Urban,2
179,179,Nairobi,"('Rabuor', 'Rabuor', 'Kenya')",1,279.3582121490707,2.8954257649658777,34.4727131,-0.5251932,"('Nairobi', ('Rabuor', 'Rabuor', 'Kenya'))",89,"('Rabuor', 'Rabuor', 'Kenya')",Kenya,Rabuor,Rabuor,Urban,2
180,180,Nairobi,"('Rafiki', ""Mkang'ombe"", 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Rafiki', ""Mkang'ombe"", 'Kenya'))",90,Nairobi,Kenya,Mkang'ombe,Rafiki,Unclassified,1
181,181,Nairobi,"('Rafiki', ""Mkang'ombe"", 'Kenya')",1,12.916017205780795,0.8901349376387202,36.8252013,-1.2834559,"('Nairobi', ('Rafiki', ""Mkang'ombe"", 'Kenya'))",90,"('Rafiki', ""Mkang'ombe"", 'Kenya')",Kenya,Mkang'ombe,Rafiki,Unclassified,1
182,182,Nairobi,"('Rongo', 'Rongo', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Rongo', 'Rongo', 'Kenya'))",91,Nairobi,Kenya,Rongo,Rongo,Urban,2
183,183,Nairobi,"('Rongo', 'Rongo', 'Kenya')",1,242.94453382879576,2.943622838693744,34.603644200000005,-0.7576606,"('Nairobi', ('Rongo', 'Rongo', 'Kenya'))",91,"('Rongo', 'Rongo', 'Kenya')",Kenya,Rongo,Rongo,Urban,2
184,184,Nairobi,"('Sagana', 'Sagana', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Sagana', 'Sagana', 'Kenya'))",92,Nairobi,Kenya,Sagana,Sagana,Urban,1
185,185,Nairobi,"('Sagana', 'Sagana', 'Kenya')",1,74.3977913781704,0.8185200840548847,37.208151,-0.666531,"('Nairobi', ('Sagana', 'Sagana', 'Kenya'))",92,"('Sagana', 'Sagana', 'Kenya')",Kenya,Sagana,Sagana,Urban,1
186,186,Nairobi,"('Siaya Town', 'Siaya Town', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Siaya Town', 'Siaya Town', 'Kenya'))",93,Nairobi,Kenya,Siaya Town,Siaya Town,Urban,1
187,187,Nairobi,"('Siaya Town', 'Siaya Town', 'Kenya')",1,303.7894522398073,2.684433124032429,34.2861,0.06,"('Nairobi', ('Siaya Town', 'Siaya Town', 'Kenya'))",93,"('Siaya Town', 'Siaya Town', 'Kenya')",Kenya,Siaya Town,Siaya Town,Urban,1
188,188,Nairobi,"('Sondu', 'Sondu', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Sondu', 'Sondu', 'Kenya'))",94,Nairobi,Kenya,Sondu,Sondu,Urban,1
189,189,Nairobi,"('Sondu', 'Sondu', 'Kenya')",1,194.87047730323383,2.749540064257177,35.125814,-0.4616812,"('Nairobi', ('Sondu', 'Sondu', 'Kenya'))",94,"('Sondu', 'Sondu', 'Kenya')",Kenya,Sondu,Sondu,Urban,1
190,190,Nairobi,"('Soweto', 'Zulu', 'South Africa')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Soweto', 'Zulu', 'South Africa'))",95,Nairobi,South Africa,Zulu,Soweto,Urban,1
191,191,Nairobi,"('Soweto', 'Zulu', 'South Africa')",1,2536.364662897265,-1.8429592391855367,27.89,-26.2227778,"('Nairobi', ('Soweto', 'Zulu', 'South Africa'))",95,"('Soweto', 'Zulu', 'South Africa')",South Africa,Zulu,Soweto,Urban,1
192,192,Nairobi,"('Taita Taveta', 'Taita Taveta', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Taita Taveta', 'Taita Taveta', 'Kenya'))",96,Nairobi,Kenya,Taita Taveta,Taita Taveta,Urban,1
193,193,Nairobi,"('Taita Taveta', 'Taita Taveta', 'Kenya')",1,248.93005150577636,-0.8563757399811536,38.36706762808966,-3.4178355,"('Nairobi', ('Taita Taveta', 'Taita Taveta', 'Kenya'))",96,"('Taita Taveta', 'Taita Taveta', 'Kenya')",Kenya,Taita Taveta,Taita Taveta,Urban,1
194,194,Nairobi,"('Thika', 'Thika', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Thika', 'Thika', 'Kenya'))",97,Nairobi,Kenya,Thika,Thika,Urban,10
195,195,Nairobi,"('Thika', 'Thika', 'Kenya')",1,27.098240105490643,0.8519303749654082,37.077523,-1.036648,"('Nairobi', ('Thika', 'Thika', 'Kenya'))",97,"('Thika', 'Thika', 'Kenya')",Kenya,Thika,Thika,Urban,10
196,196,Nairobi,"('Tororo', 'Tororo', 'Uganda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Tororo', 'Tororo', 'Uganda'))",98,Nairobi,Uganda,Tororo,Tororo,Urban,2
197,197,Nairobi,"('Tororo', 'Tororo', 'Uganda')",1,346.3854634153949,2.573472361472318,34.102686174797185,0.74074215,"('Nairobi', ('Tororo', 'Tororo', 'Uganda'))",98,"('Tororo', 'Tororo', 'Uganda')",Uganda,Tororo,Tororo,Urban,2
198,198,Nairobi,"('Villa', 'Villa', 'Democratic Republic of the Congo')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Villa', 'Villa', 'Democratic Republic of the Congo'))",99,Nairobi,Democratic Republic of the Congo,Villa,Villa,Non-Urban,1
199,199,Nairobi,"('Villa', 'Villa', 'Democratic Republic of the Congo')",1,1082.4146819067175,-2.7557627233308155,27.7999999,-5.383333,"('Nairobi', ('Villa', 'Villa', 'Democratic Republic of the Congo'))",99,"('Villa', 'Villa', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Villa,Villa,Non-Urban,1
200,200,Nairobi,"('Wote', 'Wote', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('Wote', 'Wote', 'Kenya'))",100,Nairobi,Kenya,Wote,Wote,Urban,12
201,201,Nairobi,"('Wote', 'Wote', 'Kenya')",1,103.14205922165944,-0.3351943640924517,37.62903529999999,-1.7803167000000002,"('Nairobi', ('Wote', 'Wote', 'Kenya'))",100,"('Wote', 'Wote', 'Kenya')",Kenya,Wote,Wote,Urban,12
202,202,Nairobi,"('nan', 'Block', 'Kenya')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Block', 'Kenya'))",101,Nairobi,Kenya,Block,,Non-Urban,1
203,203,Nairobi,"('nan', 'Block', 'Kenya')",1,384.4201514602824,-0.6392756737203481,39.66668252461726,-3.9381813,"('Nairobi', ('nan', 'Block', 'Kenya'))",101,"('nan', 'Block', 'Kenya')",Kenya,Block,,Non-Urban,1
204,204,Nairobi,"('nan', 'Bududa', 'Uganda')",1,0.01,0.0,36.820443,-1.292567,"('Nairobi', ('nan', 'Bududa', 'Uganda'))",102,Nairobi,Uganda,Bududa,,Urban,1
205,205,Nairobi,"('nan', 'Bududa', 'Uganda')",1,335.2293702430809,2.451463664544784,34.39875494391064,1.0421170000000002,"('Nairobi', ('nan', 'Bududa', 'Uganda'))",102,"('nan', 'Bududa', 'Uganda')",Uganda,Bududa,,Urban,1
