,city_8,location,num_moves,dist,azimuth,lat,lon,location_pair,level,location_pair_id,locations,country,loc2,loc1,Q100_1,Q100_1_URX,Q100_1_URUN,Q100_1_URACMS,Q100_1_URXc,Non-Urban City,Non-Urban Town,Non-Urban Village,Unclassified City,Unclassified Town,Unclassified Village,Urban City,Urban Town,Urban Village,geometry,in_thm,move_count_in,In_No_Answer,In_Education,In_Housing,In_Kin,In_Restart,In_Safety,In_Work,out_thm,move_count_out,Out_No_Answer,Out_Education,Out_Housing,Out_Kin,Out_Remain,Out_Restart,Out_Safety,Out_Work
405,Johannesburg,"('Kempton Park', 'Johannesburg', 'South Africa')",1,21.685334781943464,0.3987511657665697,28.2336325,-26.0964372,"('Johannesburg', ('Kempton Park', 'Johannesburg', 'South Africa'))",1,202,"('Kempton Park', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Kempton Park,,,,,,,,,,,,,,,POINT (28.23363250003996 -26.09643719981682),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,(No Answer),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,Johannesburg,"('Khongoloti', 'Maputo', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Khongoloti', 'Maputo', 'Mozambique'))",1,203,Johannesburg,Mozambique,Maputo,Khongoloti,"('Khongoloti', 'Maputo', 'Mozambique')",Urban City,Urban,City,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
407,Johannesburg,"('Khongoloti', 'Maputo', 'Mozambique')",1,490.8959287763992,0.0713690219412078,32.56745,-25.966213,"('Johannesburg', ('Khongoloti', 'Maputo', 'Mozambique'))",1,203,"('Khongoloti', 'Maputo', 'Mozambique')",Mozambique,Maputo,Khongoloti,"('Khongoloti', 'Maputo', 'Mozambique')",Urban City,Urban,City,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
408,Johannesburg,"('Khuma', 'Potchefstroom', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Khuma', 'Potchefstroom', 'South Africa'))",1,204,Johannesburg,South Africa,Potchefstroom,Khuma,,,,,,,,,,,,,,,POINT (26.86705440014049 -26.85072889981882),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,(No Answer),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,Johannesburg,"('Khuma', 'Potchefstroom', 'South Africa')",1,147.12609531981172,-2.673090717019219,26.8670544,-26.8507289,"('Johannesburg', ('Khuma', 'Potchefstroom', 'South Africa'))",1,204,"('Khuma', 'Potchefstroom', 'South Africa')",South Africa,Potchefstroom,Khuma,,,,,,,,,,,,,,,POINT (26.86705440014049 -26.85072889981882),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,(No Answer),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,Johannesburg,"('Kranskop', 'Kranskop', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kranskop', 'Kranskop', 'South Africa'))",1,205,Johannesburg,South Africa,Kranskop,Kranskop,"('Kranskop', 'Kranskop', 'South Africa')",Non-Urban Village,Non-Urban,Village,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
411,Johannesburg,"('Kranskop', 'Kranskop', 'South Africa')",1,1049.1768361023996,-2.279300949088688,21.6364414,-33.6148941,"('Johannesburg', ('Kranskop', 'Kranskop', 'South Africa'))",1,205,"('Kranskop', 'Kranskop', 'South Africa')",South Africa,Kranskop,Kranskop,"('Kranskop', 'Kranskop', 'South Africa')",Non-Urban Village,Non-Urban,Village,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
412,Johannesburg,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kwamhlanga', 'Kwamhlanga', 'South Africa'))",1,206,Johannesburg,South Africa,Kwamhlanga,Kwamhlanga,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
413,Johannesburg,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",1,103.43642362081567,0.7954761769688847,28.7045271,-25.4262165,"('Johannesburg', ('Kwamhlanga', 'Kwamhlanga', 'South Africa'))",1,206,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",South Africa,Kwamhlanga,Kwamhlanga,"('Kwamhlanga', 'Kwamhlanga', 'South Africa')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
414,Johannesburg,"('Kwamhlanga', 'Waterval', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kwamhlanga', 'Waterval', 'South Africa'))",1,207,Johannesburg,South Africa,Waterval,Kwamhlanga,,,,,,,,,,,,,,,POINT (28.70452710024557 -25.42621649979156),Restart,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415,Johannesburg,"('Kwamhlanga', 'Waterval', 'South Africa')",1,103.43642362081567,0.7954761769688847,28.7045271,-25.4262165,"('Johannesburg', ('Kwamhlanga', 'Waterval', 'South Africa'))",1,207,"('Kwamhlanga', 'Waterval', 'South Africa')",South Africa,Waterval,Kwamhlanga,,,,,,,,,,,,,,,POINT (28.70452710024557 -25.42621649979156),Restart,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416,Johannesburg,"('Kyalami', 'Johannesburg', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Kyalami', 'Johannesburg', 'South Africa'))",1,208,Johannesburg,South Africa,Johannesburg,Kyalami,,,,,,,,,,,,,,,POINT (28.06782725532355 -25.99702360025884),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Housing,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
417,Johannesburg,"('Kyalami', 'Johannesburg', 'South Africa')",1,9.079711546366989,-0.7971025067585037,28.06782725511372,-25.9970236,"('Johannesburg', ('Kyalami', 'Johannesburg', 'South Africa'))",1,208,"('Kyalami', 'Johannesburg', 'South Africa')",South Africa,Johannesburg,Kyalami,,,,,,,,,,,,,,,POINT (28.06782725532355 -25.99702360025884),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Housing,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
418,Johannesburg,"('Lahore', 'Lahore', 'Ethiopia')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lahore', 'Lahore', 'Ethiopia'))",1,209,Johannesburg,Ethiopia,Lahore,Lahore,"('Lahore', 'Lahore', 'Ethiopia')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
419,Johannesburg,"('Lahore', 'Lahore', 'Ethiopia')",1,3642.2565928277622,1.1114140807056891,37.388700278899776,11.591367600000002,"('Johannesburg', ('Lahore', 'Lahore', 'Ethiopia'))",1,209,"('Lahore', 'Lahore', 'Ethiopia')",Ethiopia,Lahore,Lahore,"('Lahore', 'Lahore', 'Ethiopia')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
420,Johannesburg,"('Leribe', 'Leribe', 'Lesotho')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Leribe', 'Leribe', 'Lesotho'))",1,210,Johannesburg,Lesotho,Leribe,Leribe,"('Leribe', 'Leribe', 'Lesotho')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
421,Johannesburg,"('Leribe', 'Leribe', 'Lesotho')",1,288.7339119630349,-1.5405821861776845,28.0579408,-28.866891,"('Johannesburg', ('Leribe', 'Leribe', 'Lesotho'))",1,210,"('Leribe', 'Leribe', 'Lesotho')",Lesotho,Leribe,Leribe,"('Leribe', 'Leribe', 'Lesotho')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
422,Johannesburg,"('Lionde', 'Chokwe', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lionde', 'Chokwe', 'Mozambique'))",1,211,Johannesburg,Mozambique,Chokwe,Lionde,,,,,,,,,,,,,,,POINT (33.17040660058433 -24.63865019974679),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Johannesburg,"('Lionde', 'Chokwe', 'Mozambique')",1,585.2872087763837,0.2077078662311345,33.1704066,-24.6386502,"('Johannesburg', ('Lionde', 'Chokwe', 'Mozambique'))",1,211,"('Lionde', 'Chokwe', 'Mozambique')",Mozambique,Chokwe,Lionde,,,,,,,,,,,,,,,POINT (33.17040660058433 -24.63865019974679),Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Education,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
424,Johannesburg,"('Lohagora', 'Lohagora', 'Bangladesh')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lohagora', 'Lohagora', 'Bangladesh'))",1,212,Johannesburg,Bangladesh,Lohagora,Lohagora,"('Lohagora', 'Lohagora', 'Bangladesh')",Unclassified Town,Unclassified,Town,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
425,Johannesburg,"('Lohagora', 'Lohagora', 'Bangladesh')",1,6876.79442152248,0.0052577833844287,89.6499065,23.1881892,"('Johannesburg', ('Lohagora', 'Lohagora', 'Bangladesh'))",1,212,"('Lohagora', 'Lohagora', 'Bangladesh')",Bangladesh,Lohagora,Lohagora,"('Lohagora', 'Lohagora', 'Bangladesh')",Unclassified Town,Unclassified,Town,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
426,Johannesburg,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Louis Trichardt', 'Louis Trichardt', 'South Africa'))",1,213,Johannesburg,South Africa,Louis Trichardt,Louis Trichardt,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",Urban Village,Urban,Village,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,
427,Johannesburg,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",1,351.64022293383266,0.9182029107806158,29.906665000000004,-23.038326,"('Johannesburg', ('Louis Trichardt', 'Louis Trichardt', 'South Africa'))",1,213,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",South Africa,Louis Trichardt,Louis Trichardt,"('Louis Trichardt', 'Louis Trichardt', 'South Africa')",Urban Village,Urban,Village,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,
428,Johannesburg,"('Luanda', 'Luanda', 'Angola')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Luanda', 'Luanda', 'Angola'))",1,214,Johannesburg,Angola,Luanda,Luanda,"('Luanda', 'Luanda', 'Angola')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
429,Johannesburg,"('Luanda', 'Luanda', 'Angola')",1,2435.220939804224,2.247809473146649,13.243951199999998,-8.827269900000001,"('Johannesburg', ('Luanda', 'Luanda', 'Angola'))",1,214,"('Luanda', 'Luanda', 'Angola')",Angola,Luanda,Luanda,"('Luanda', 'Luanda', 'Angola')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
430,Johannesburg,"('Lubango', 'Benguela', 'Angola')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lubango', 'Benguela', 'Angola'))",1,215,Johannesburg,Angola,Benguela,Lubango,"('Lubango', 'Benguela', 'Angola')",Non-Urban City,Non-Urban,City,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
431,Johannesburg,"('Lubango', 'Benguela', 'Angola')",1,1991.0667891948176,2.474708991491352,13.4896316,-14.9191779,"('Johannesburg', ('Lubango', 'Benguela', 'Angola'))",1,215,"('Lubango', 'Benguela', 'Angola')",Angola,Benguela,Lubango,"('Lubango', 'Benguela', 'Angola')",Non-Urban City,Non-Urban,City,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
432,Johannesburg,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo'))",1,216,Johannesburg,Democratic Republic of the Congo,Lubumbashi,Lubumbashi,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",Urban Town,Urban,Town,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
433,Johannesburg,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",1,1431.6153647238723,1.5554475642688843,27.4826264,-11.6642316,"('Johannesburg', ('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo'))",1,216,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Lubumbashi,Lubumbashi,"('Lubumbashi', 'Lubumbashi', 'Democratic Republic of the Congo')",Urban Town,Urban,Town,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
434,Johannesburg,"('Madadeni', 'Emadadeni', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Madadeni', 'Emadadeni', 'South Africa'))",1,217,Johannesburg,South Africa,Emadadeni,Madadeni,"('Madadeni', 'Emadadeni', 'South Africa')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
435,Johannesburg,"('Madadeni', 'Emadadeni', 'South Africa')",1,415.9024734298292,0.0843499016563843,31.7913889,-25.8125,"('Johannesburg', ('Madadeni', 'Emadadeni', 'South Africa'))",1,217,"('Madadeni', 'Emadadeni', 'South Africa')",South Africa,Emadadeni,Madadeni,"('Madadeni', 'Emadadeni', 'South Africa')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
436,Johannesburg,"('Mafeteng', 'Mafeteng', 'Lesotho')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mafeteng', 'Mafeteng', 'Lesotho'))",1,218,Johannesburg,Lesotho,Mafeteng,Mafeteng,"('Mafeteng', 'Mafeteng', 'Lesotho')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
437,Johannesburg,"('Mafeteng', 'Mafeteng', 'Lesotho')",1,393.4780395262897,-1.7740462861063195,27.238828100000003,-29.8224468,"('Johannesburg', ('Mafeteng', 'Mafeteng', 'Lesotho'))",1,218,"('Mafeteng', 'Mafeteng', 'Lesotho')",Lesotho,Mafeteng,Mafeteng,"('Mafeteng', 'Mafeteng', 'Lesotho')",Urban Village,Urban,Village,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
438,Johannesburg,"('Mafikeng', 'Mafikeng', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mafikeng', 'Mafikeng', 'South Africa'))",1,219,Johannesburg,South Africa,Mafikeng,Mafikeng,"('Mafikeng', 'Mafikeng', 'South Africa')",Urban Village,Urban,Village,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
439,Johannesburg,"('Mafikeng', 'Mafikeng', 'South Africa')",1,267.2206050967428,3.0215552559172747,25.658611,-25.863611,"('Johannesburg', ('Mafikeng', 'Mafikeng', 'South Africa'))",1,219,"('Mafikeng', 'Mafikeng', 'South Africa')",South Africa,Mafikeng,Mafikeng,"('Mafikeng', 'Mafikeng', 'South Africa')",Urban Village,Urban,Village,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,
440,Johannesburg,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Makiso', 'Kisangani', 'Democratic Republic of the Congo'))",1,220,Johannesburg,Democratic Republic of the Congo,Kisangani,Makiso,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
441,Johannesburg,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",1,2672.347517754225,1.581195829077778,25.1950404,0.5183677,"('Johannesburg', ('Makiso', 'Kisangani', 'Democratic Republic of the Congo'))",1,220,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Kisangani,Makiso,"('Makiso', 'Kisangani', 'Democratic Republic of the Congo')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
442,Johannesburg,"('Mamelodi', 'Kwamhlanga', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mamelodi', 'Kwamhlanga', 'South Africa'))",1,221,Johannesburg,South Africa,Kwamhlanga,Mamelodi,"('Mamelodi', 'Kwamhlanga', 'South Africa')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
443,Johannesburg,"('Mamelodi', 'Kwamhlanga', 'South Africa')",1,46.149091027517976,0.4745509899001634,28.3808295,-25.715805300000003,"('Johannesburg', ('Mamelodi', 'Kwamhlanga', 'South Africa'))",1,221,"('Mamelodi', 'Kwamhlanga', 'South Africa')",South Africa,Kwamhlanga,Mamelodi,"('Mamelodi', 'Kwamhlanga', 'South Africa')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
444,Johannesburg,"('Mamelodi', 'Pretoria', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mamelodi', 'Pretoria', 'South Africa'))",1,222,Johannesburg,South Africa,Pretoria,Mamelodi,,,,,,,,,,,,,,,POINT (28.38082949998159 -25.7158052996748),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
445,Johannesburg,"('Mamelodi', 'Pretoria', 'South Africa')",1,58.4255806980917,0.8986008570395145,28.3808295,-25.715805300000003,"('Johannesburg', ('Mamelodi', 'Pretoria', 'South Africa'))",1,222,"('Mamelodi', 'Pretoria', 'South Africa')",South Africa,Pretoria,Mamelodi,,,,,,,,,,,,,,,POINT (28.38082949998159 -25.7158052996748),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
446,Johannesburg,"('Maseru', 'Maseru', 'Lesotho')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Maseru', 'Maseru', 'Lesotho'))",1,223,Johannesburg,Lesotho,Maseru,Maseru,"('Maseru', 'Maseru', 'Lesotho')",Urban Village,Urban,Village,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,
447,Johannesburg,"('Maseru', 'Maseru', 'Lesotho')",1,338.3264475438374,-1.732276114873352,27.478222,-29.310054,"('Johannesburg', ('Maseru', 'Maseru', 'Lesotho'))",1,223,"('Maseru', 'Maseru', 'Lesotho')",Lesotho,Maseru,Maseru,"('Maseru', 'Maseru', 'Lesotho')",Urban Village,Urban,Village,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,
448,Johannesburg,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo'))",1,224,Johannesburg,Democratic Republic of the Congo,Mbuji-Mayi,Mbuji-Mayi,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
449,Johannesburg,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",1,2067.8246740523987,1.7320120690741256,23.5998111,-6.1258942,"('Johannesburg', ('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo'))",1,224,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",Democratic Republic of the Congo,Mbuji-Mayi,Mbuji-Mayi,"('Mbuji-Mayi', 'Mbuji-Mayi', 'Democratic Republic of the Congo')",Urban City,Urban,City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
450,Johannesburg,"('Moeketsi', 'Tzaneen', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Moeketsi', 'Tzaneen', 'South Africa'))",1,225,Johannesburg,South Africa,Tzaneen,Moeketsi,,,,,,,,,,,,,,,POINT (27.88549009988822 -26.26419300030665),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451,Johannesburg,"('Moeketsi', 'Tzaneen', 'South Africa')",1,35.60402294023657,-1.9693891625344355,27.8854901,-26.264193,"('Johannesburg', ('Moeketsi', 'Tzaneen', 'South Africa'))",1,225,"('Moeketsi', 'Tzaneen', 'South Africa')",South Africa,Tzaneen,Moeketsi,,,,,,,,,,,,,,,POINT (27.88549009988822 -26.26419300030665),Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
452,Johannesburg,"('Mokopane', 'Mokopane', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mokopane', 'Mokopane', 'South Africa'))",1,226,Johannesburg,South Africa,Mokopane,Mokopane,"('Mokopane', 'Mokopane', 'South Africa')",Non-Urban Village,Non-Urban,Village,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
453,Johannesburg,"('Mokopane', 'Mokopane', 'South Africa')",1,222.86558801929624,1.0629486886340953,29.016667,-24.183333,"('Johannesburg', ('Mokopane', 'Mokopane', 'South Africa'))",1,226,"('Mokopane', 'Mokopane', 'South Africa')",South Africa,Mokopane,Mokopane,"('Mokopane', 'Mokopane', 'South Africa')",Non-Urban Village,Non-Urban,Village,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
454,Johannesburg,"('Moloto', 'Pretoria', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Moloto', 'Pretoria', 'South Africa'))",1,227,Johannesburg,South Africa,Pretoria,Moloto,,,,,,,,,,,,,,,POINT (28.63833330054149 -25.46555559981095),Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,Johannesburg,"('Moloto', 'Pretoria', 'South Africa')",1,101.17373725600557,1.004212332895097,28.6383333,-25.4655556,"('Johannesburg', ('Moloto', 'Pretoria', 'South Africa'))",1,227,"('Moloto', 'Pretoria', 'South Africa')",South Africa,Pretoria,Moloto,,,,,,,,,,,,,,,POINT (28.63833330054149 -25.46555559981095),Kin,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Work,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
456,Johannesburg,"('Mondlo', 'Mondlo', 'South Africa')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mondlo', 'Mondlo', 'South Africa'))",1,228,Johannesburg,South Africa,Mondlo,Mondlo,"('Mondlo', 'Mondlo', 'South Africa')",Non-Urban City,Non-Urban,City,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
457,Johannesburg,"('Mondlo', 'Mondlo', 'South Africa')",1,325.18521315363074,-0.49745481677465,30.719688399999995,-27.958203,"('Johannesburg', ('Mondlo', 'Mondlo', 'South Africa'))",1,228,"('Mondlo', 'Mondlo', 'South Africa')",South Africa,Mondlo,Mondlo,"('Mondlo', 'Mondlo', 'South Africa')",Non-Urban City,Non-Urban,City,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
458,Johannesburg,"('Morogoro', 'Morogoro', 'Tanzania')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Morogoro', 'Morogoro', 'Tanzania'))",1,229,Johannesburg,Tanzania,Morogoro,Morogoro,"('Morogoro', 'Morogoro', 'Tanzania')",Non-Urban City,Non-Urban,City,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
459,Johannesburg,"('Morogoro', 'Morogoro', 'Tanzania')",1,2097.592636620122,0.9267140281391548,38.0796597056401,-7.0536105,"('Johannesburg', ('Morogoro', 'Morogoro', 'Tanzania'))",1,229,"('Morogoro', 'Morogoro', 'Tanzania')",Tanzania,Morogoro,Morogoro,"('Morogoro', 'Morogoro', 'Tanzania')",Non-Urban City,Non-Urban,City,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
460,Johannesburg,"('Mozambique', 'Mozambique', 'Mozambique')",1,0.01,0.0,28.04978,-26.180942,"('Johannesburg', ('Mozambique', 'Mozambique', 'Mozambique'))",1,230,Johannesburg,Mozambique,Mozambique,Mozambique,"('Mozambique', 'Mozambique', 'Mozambique')",Non-Urban Village,Non-Urban,Village,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
